
# The Grey NATO - 147 - Designing The Garmin Descent With Patrick Danko
Published on Thu, 10 Jun 2021 06:00:33 -0400



## Synopsis
This podcast episode features a discussion with Patrick Danko, head of dive products at Garmin, about the development of Garmin's Descent dive computer series. They talk about Patrick's background, the challenges of designing a dive computer, and the unique features of the Descent line like air integration using sonar technology. The hosts also discuss ocean-themed content recommendations like a VEAR short film on urchin diving and a Rolex documentary on ocean conservation efforts.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-147-designing-the-garmin)
- [episode MP3](https://www.buzzsprout.com/2049759/11310972-the-grey-nato-147-designing-the-garmin-descent-with-patrick-danko.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|Unknown|Yeah. |
|James Stacey|Just some stuff for the cottage, a hot plate and some carpets, that sort of thing.  I went to pick it up and as I've been doing recently, you know, they want to check ID and I just tucked it into the weather seal on my window, on the inside of my car. And then I stopped and it was like 32 or 33 degrees, crazy humidity here, right? So we're like in the high 90s. And without thinking, I rolled the window down and sent my driver's license into the metal crevice of a Jeep door.  And a Jeep door is a kind of sealed unit, if you know what you're up against. So I briefly considered like, well, what would really be involved in just ordering another license? And then we were waiting at Ikea and I realized like, well, I have all the tools in the back, let's at least take the door apart. So I stripped the door, everything down to the motor.  Yeah. Um, and then we were able to peel back the skin that, that seals the interior of the door where the glass would go and, uh, and, and squeeze a hand into this crevice and just barely pinch the ID and pull it out. So I'll, I'll, I'll, uh, I took a couple of pictures for posterity. I'll try and put them in the show notes. If you want to get a laugh at what the, uh, uh, a partially dismantled, uh, Jeep door and door card looks like in an Ikea parking lot. But, You know, word to the wise, don't just don't be like me. |
|Jason Heaton|Oh my gosh. So, you know, when you said you had a funny Ikea story and you had to dismantle part of the Jeep, I, in my mind, I was picturing you buying something that was too big to fit in it and you had to remove the roof and the parking lot. Oh my gosh. Okay. All right. |
|James Stacey|That's my, that's your, your first installment of why bother being dumb when you can, when you could be this clever with James Stacy. |
|Jason Heaton|So I've got one, one little item to mention. Um, In addition to my talented designer friend, Matt here, who helped us with the logo, I've got another, it seems to be a lot of talent in this, in the radius of my house here. A good friend of mine, Tom, who started kind of a small home-based business called Hassler Instruments. And Tom is an interesting sort of Renaissance man. He went to college up at Michigan Tech doing some hydrographic surveying work out in Lake Superior. He's, I think he was involved with, What is it called? Geo? Uh, I can't remember what it's called. Anyway, he used to work for the County doing like, um, you know, GPS lat long kind of stuff. And then he retired and now he, he's a bit of a Jack of all trades. And he's, uh, he started a small business making these really cool spring bar tools. So, you know, as, as odd as this sounds, uh, I, I've got one from him and he's calling it the Hassler instruments, bolt action, spring bar tool, Mark one. Anyway, I'll try to describe this. Uh, it's this, um, beautiful piece of machined stainless steel that has, uh, it kind of looks, you know, at first glance, just like a pen. It has a little, little clip that you could like ride in your pocket, hold it in your pocket. Um, but then it has this bolt action, uh, little, um, bolt head that you can slide forward and it locks in place and out pops a little spring bar fork tool, um, that you can use obviously to change straps on your watch and then, uh, nestled in the, in the other end of it, in the cap, you unthread it. And then there's the little pusher for sizing bracelets or, uh, you know, drilled through lugs and that sort of thing. Um, and as its name suggests, it's a, it's a bolt action tool. So when you're done, you just flick back the bolt and it, and it springs back, you know, so it's closed and the, and the spring or sorry, and the fork retracts into the case. Um, He makes all of this by hand in his home. He actually machines all the parts by himself. He told me it takes eight hours just to machine all the parts for each one. So fairly labor intensive, really, really nice quality. He's got some like little Easter eggs. Like he engraves the serial number of each one on the inside of the, of the pocket clip. Um, and I don't know, it's, it's, it's pretty wonderful. It's a bit of an extravagance. So this is, it's $125, which if you break down, you know, according to the amount of time he's putting into each of these, it's actually a bit of a bargain. But for most of us that are changing straps on our watches, we might not, you know, choose to spend that much. But I think if you just want something unique that feels really good in the hand, uh, it's, it's quite a, quite a thing to behold. And I've, I've used it for the past couple of weeks and changed a number of straps with it. And there is something about having, um, a bit of extra leverage almost. I can like hold it like a pen.  and kind of get it in between the strap and the and the case on the on the end of the spring bar and it it works really well and and the fork that he uses it's the only piece that he outsources it's a bergeron or bergeron whatever the however they pronounce it the swiss brand of uh of spring bar fork um so it's replaceable if you happen to wear it out but uh just thought i'd give tom a shout out and if if you're interested in one of these he's making them almost to order um because they're so uh labor intensive and you can check him out on Instagram at hassler instruments. And he's got some photos of this gadget up and, um, you can certainly contact him there for, uh, for ordering or, or hassler instruments at gmail.com. So, um, give him a look, give, give the guy some love. I think it's a, it's a really cool thing that he's doing. |
|James Stacey|Yeah. Check out the show notes for that. I know, uh, last year I remember I, Jason, I sent you a picture, but he made so few that I didn't end up sharing it. Cause he wasn't making it a product, but, uh, Terry at Utenados or UTE, if that's easier to understand.  He had made these anodized aluminum spring bar tools, and they're long. They're six or seven inches long. They have the same Bergeron tip, and they have a really beautifully milled, almost when it's screwed tight, you almost can't see the seam, cap at the end that holds the other tool tips. And it was expensive too. I like to support Terry. I want to say it was 85 bucks. I can't quite remember. And honestly, I think at the time I thought, why did I spend $85 on this? I got lots of spring bar tools, right? Yeah. Um, I love this. This is the only thing I use now. It's big enough for my hand. I can get like perfect. I don't scratch anything now. I didn't realize there was, I was using these little tiny ones that were like, you know, giveaways at Basel world five years ago. And you just, there's, you can't really get the leverage, especially with really fine spring bars. Yeah. Yeah. And, and this, these are lovely. So I definitely, definitely check out Hassler instruments. Uh, And if Terry ends up making another run of these, I'll be sure to share it in some metric, but I'm not against the idea, especially if it's a handcraft, you know, somebody kind of putting their own time and effort into making it. It's a good idea. Yeah. Very cool. Yeah. Well, not wanting to delay the main event, which is a fantastic interview that we're excited for, Jason, you want to jump into wrist check? |
|Jason Heaton|Yeah, mine's pretty quick and easy. You know, when we did our last collection inspection, the watch that I talked about was the Seiko 7002 from the late eighties and then I'm still wearing it. I've, I've kind of had it on for pretty much a week straight. I just don't, I don't take it off. It's a, it's, it's just utterly no nonsense. My only quibble with it is it's a, this was a generation of Seiko that used a Promethium for, for its luminescent material. It was before Seiko switched to Lumibrite, which is as everybody knows is fantastic. So it's, it's already pretty well faded away. And so, you know, it kind of fails the sleep test, even though I do sleep with it on, Um, if I do happen to wake up in the wee hours, it's a little tough to, to tell the time, but you know, this time of year, we're far enough North that it's light at five o'clock and light until 10 o'clock at night. So yeah, I don't loom isn't quite as important, um, this time of year, but it's, uh, it's a great summer watch. So that's, that's what I've got on. I've just got it on a, on a Matt supreme NATO. So works really well. |
|James Stacey|Yeah. How about you? Yeah.  I, uh, you know, the, the most recent volume eight magazine for Hodinkee just came out and in it, I wrote a story about the kind of a reference points about the Rolex Explorer two, you know, my, probably my favorite modern or mostly modern Rolex. And people have been sending me images of theirs on their wrist. And I finally was like, I got to dig mine out. And, uh, I hadn't worn it in a little while. It's not that I'm, I'm precious or anything. It's just, if I'm not traveling, it's not the one that jumps to mind. And I've got it on the, on the, original oyster and I'm just loving it. Every now and then I catch a glimpse of it in a reflection or, or, uh, or, you know, look down and check the time and you, Oh man, yeah, this is good. It just kind of works. |
|Unknown|So yeah. |
|James Stacey|What a great watch. I like it a lot. I mean, this is one that much like with your 7002, I talk about with some frequency even recently, so we don't have to go too deep into it, but yeah, just a watch that I very much like. And, and in many ways I look at as, as being kind of, I happened to thread the needle of Rolex once.  Yeah. Uh, before things got too expensive for, uh, for fellas like you, like myself, I suppose. And yeah, so I've been wearing that. I, I, it probably needs to go on a NATO. The bracelet does feel pretty heavy to me most of the time. Um, but I do really like the way the bracelet looks. |
|Jason Heaton|So, yeah, it's tough to beat a Rolex on an oyster. I mean, you know, I've tried subs on, on different straps. Um, never quite works on rubber works well on NATO. Um, but I don't know. I mean, they got it right with the oyster and I think I think yours in particular with that polar dial, the white dial just looks so fantastic on steel. |
|James Stacey|Speaking of the rubber, now that you mentioned, I realized I have that Everest, the blue Everest strap, and that's a pretty excellent, so that may be the move. I've been wearing a lot of blue recently, so let's maybe go that way. A killer strap, Everest rubber strap. |
|Jason Heaton| Yeah. So, you know, without delay, I think it's time to move into our main topic, which is very apropos for world oceans day. Um, today it's very exciting. It's been in the works for a while. We've got, uh, a chat with, uh, Patrick Danko, who is, uh, works for Garmin. He's their, um, champion of dive products or head of dive products. He wears a number of hats at Garmin, but he's a very experienced diver. Um, going back to, you know, the early two thousands, um, does some tech diving, some close circuit rebreather diving.  And, uh, you know, I first was made aware of him when they, they launched the, the descent mark to, uh, dive computer that, that Garmin has. And he was on the video featured very prominently kind of discussing that the features of this incredible dive computer. And we just thought it'd be great to have Patrick on to, to discuss, you know, not only his own history of diving and with Garmin, but, but also, you know, what it takes to build a dive computer from scratch and kind of build it on the platform.  You know, without further ado, let's jump into the interview with Patrick Danko. Well, great. Today, you know, it's World Oceans Day and we're really excited to have a guest on the Graynado today. It is Patrick Danko, who is, I believe Patrick, your role is as head of dive products at Garmin. Is that correct? |
|Patrick Danko|Yeah, that's right. Dive product manager, dive champion here at Garmin. |
|Jason Heaton|Correct. Those who listen to the Graynado are aware that James and I are big Garmin fans, and I've been using the Descent for, whenever it first came out, I started using the Descent and really loved the product. And then I saw your video presentation about the Mark II release and I thought, you know, it's a fascinating product and I'd love to talk more about how Garmin came to develop this dive computer. But before we jump into that, maybe you can give a little bit of background about your role at Garmin and kind of your history with the company, if you don't mind. |
|Patrick Danko| Yeah, absolutely. I've been at Garmin since late 2005. So over over 15 years now, it sounds a little crazy to say. My background is a bit varied. I'm an IT guy by trade, so have spent most of my professional career in the IT world. When we got into, call it, I don't know, well, 2010, 11, 12, we started getting more and more into wearables at Garmin, the Phoenix product line started coming out. And at that point I had gotten really into diving. And so through some of the connections that I had built in Garmin in the many years prior to that, I started to formulate a bit of a strategy of how to get diving as a potential product category.  And that really led to a second job for me at Garmin. And since we came out with the Descent line, I've acted as product manager for that and really have two jobs now. I continue to work in various IT capacities at Garmin, but I also spend a significant portion of my time helping to lead the dive segment, the dive sub-segment. And we've built an awesome team here to do that. So it's been awesome to to have a passion of mine, uh, turn into, uh, a part of my career. And so that's, that's continued on to, to today where I continue to help. We've added, uh, luckily is this has been a successful thing for us. We've added more and more help for me. So it's, it's not a, not a, um, you know, a small thing anymore, but it's, it's such a satisfying part of my job to be able to, to again, turn something that I've been such a passionate participant in, into part of my career. |
|Jason Heaton| So, so Garmin came before the diving, um, and then the two sort of merged at some point. That's, that's fascinating. I, I wasn't sure, you know, before we. Talk today. I didn't really know much about your background and I assumed, you know, either you were a longtime champion of diving products at Garmin or you were a diver that was brought in to help develop the, the descent line. So it's interesting to hear that, that you've been there for quite a while and then, uh, kind of championed its creation. That's, that's pretty amazing. |
|Patrick Danko| Yeah, I'd actually gotten into diving in probably 2008, 2009. Um, I, my wife actually got me into it, which I think she kind of regrets now, but she, uh, she had, uh, had been traveling to Florida quite often had gotten certified and we had, I have a million other hobbies, million other interests and always found it interesting, but never really, um, you never was really as passionate. I've got to go get into scuba diving. We went on a, Uh, resort, uh, dive, uh, off of a cruise that we were on in Nassau and a shallow thing, 20, 25 feet, you know, typical discover scuba type set up and got in the water and just instantly it clicked and just the peace and the tranquility and the scenery and the, uh, you know, everything just clicked with me. And from that point on, like many things that I get interested in, when I get interested, I get really interested. And, uh, so I, you know, really from that point forward have accumulated really as much knowledge as I possibly can from the certifications. I'm a dive master, technical diver, rebreather diver. The diving physiology and the technology have all been sort of passionate study projects for me. And then as Garmin really turned the corner with our wearables technology, and we really started to put the building blocks in place for being able to build some really compelling dive products, I sort of took it upon myself to to turn that passion and into garment and try to be an advocate for building a, you know, a dive presence inside the company and, and how to do a lot of education on the way. And we're, we're based out of Kansas city, suburb of Kansas city in Olathe, Kansas. And it's certainly not the diving Mecca of, of, of the country. So a lot of that a lot of that passion and education and knowledge that I've been accumulating, I had to really turn around and, and help educate the folks here at Garmin, the leaders who are helping to green light explorations and evaluations of new places the company could go, really help to educate folks here around who divers are and what they care about. What's the why Garmin? What could Garmin bring to the table? It would be a compelling product. So yeah, definitely Garmin came first, then came diving, and now the two have merged. |
|James Stacey| I'm curious because I think a lot of our audience, you know, would have a pretty strong understanding of Garmin's, the wearable line at this point, especially if they've been listening to the show for a little while, but you know, we have a growing kind of new people coming in each week. And is it fair to call the descent kind of a Phoenix plus a dive computer? |
|Patrick Danko|Yeah, I think on the surface, it's a really fair analogy to drive. Um, you know, the, the initial descent concept was really.  an offshoot of, you know, Phoenix. I remember sitting in a product strategy session with some of our global leaders and the Phoenix concept being introduced internally to the company. And that was the light switch moment for me of, Hey, look, this, the building blocks are here. And as we evolve the dissent concept the Phoenix platform became a really natural home for building on top of now.  That being said, while the, you know, the, the heart of it is, is very Phoenix based in many, many, many ways. There is also, uh, quite a lot of unique, uh, engineering that was done for the scent to make it both, uh, on the software side, capable of doing what we need and also on the physical side to make sure that the mechanical and design aspects of the, the product will, you know, perform in the diving role and withstand the, the, uh, really significant rigors that you guys are well aware you encounter in the diving and marine environment. So it is a phoenix in its sort of heart, but there's quite a lot of evolution that's been put on top of that, that really make it kind of its own unique product in many ways. |
|James Stacey|When you got into diving, I assume that that's when you first started to interact with dive computers? |
|Patrick Danko|Yeah, certainly. So I remember, you know, I have a whole bin full of dive computers from my first early days of you know, large, you know, black and white segmented display, just, you know, basic things all the way up to some of the latest, greatest modern stuff from major manufacturers. And a couple of things struck me as I had those experiences with, with dive computers from other makers is, um, in many cases, not all, but in many cases, it was really apparent that, you know, some of these major companies who have built just amazing products with regulators, mass snorkels, fins, BCs, you know, all this equipment, uh, electronics was not a comfort zone for them, right? It was, uh, okay, we know we need to have a dive computer. Let's put something together. Um, let's find, let's buy a company, let's try to build something. But it was, you know, the very oftentimes a little bit unintuitive, a little bit crude. They would get a little bit better over time, but the speed of evolution of the dive computer space was a little bit glacial compared to what I had seen within, uh, within Garmin and a lot of other modern, uh, consumer electronics areas. Uh, and then you did have some companies who were doing really amazing things who were really focused on, on dive computers. Um, but even those guys were really, you know, tended to be, um, uh, slow with the, the innovation cycle. And for me, as, as someone who started to accumulate more and more gear, I found boy, more and more of this gear is perhaps really, really useful every day or in, uh, in, in diving scenarios, but then I'd put it in my, put it in the bin and, and, you know, I'd see it again. The next time I went diving, it really wasn't crossing over into my everyday life. And the Garmin features that we were building in our smartwatches and our outdoor wearables were things that really I saw as an opportunity for us to get in and build a really amazing, like truly top-notch dive computer, but combined with, with surface, you know, surface functionality, everyday functionality, the things that Garmin wearables users have really come to to know and appreciate. And the opportunity to merge those two things together, uh, was, was a really exciting concept for me. And that's really the seed of where descent has, has evolved from. |
|Jason Heaton|Yeah. I, I was struck when I first got the descent, um, before I was even able to take it somewhere diving. Um, it was, I think it was in the winter and I'm a big cross country skier and I remember putting it on and putting it in cross country ski mode and doing some laps with it, you know, with, with the heart rate monitor and everything. And then, um, you know, uploading it right to the app, uh, the Garmin app that I have and just being struck by the fact that, you know, this is a dive computer that I'm, that I'm taking cross country skiing and I can dig at Alpine skiing the next weekend and cycling in the summer. And I mean, in theory, if I was the type that wasn't so attached to mechanical watches, traditional watches, I'd, I'd wear it 24 seven because it does everything in my life that I like it to do. I guess the, you know, the, the question that always came to mind, you know, from that very first dive with the descent was, this idea that, you know, what a, what a daunting task to approach an industry or, or a genre of, of wearable, I guess, if you call it that, um, that's established by so many other brands and other brands have footholds there and have spent decades building these things. And then you come into this obviously with, with Garmin's might and experience building, uh, you know, smartwatches and activity sensors and that sort of thing. But, you know, dive computers are, legitimate life support systems. And I'm assuming there's some, I don't know if there's liability involved, but you know, there's just a lot of serious stuff going on in there and, and to build one of those from scratch and to do it so well from the start had to be just a huge lift for you guys. How long did the development take? |
|Patrick Danko|Uh, it was a long process. Um, and I think both in, in technology design, but also in philosophical design. So, You're absolutely right. I mean, this is, uh, as you guys are well aware, dive computers are, they're not just a, um, you know, it's not just a watch. It's something that's literally your dashboard. It's a, it's an essential part of the situational awareness that you have to maintain as a diver. That's, that's a part of keeping you safe. And, um, the, the weight of that is, uh, was present in every decision that we made along the way. Um, and, and we had to have really clear prioritization.  around cost and time to market and features, quality. And the philosophy that we took really from the start is quality has to be first. We have to build a solid watch. The time that it takes, the ending price point have to follow that. We have to build something that is bomb-proof, is reliable. As you guys well know, the diving market is unforgiving. You build something and it doesn't live up to the huge rigors of the sport, and you're done. And that's something we knew we had to come in with a serious product that really took all of the best engineering that we could muster, the most rigorous testing that we could put together, and make something that was truly a top-notch world-class competitor from a dive computer space.  Um, things that, um, meant that meant for us a lot of tooling up. We, we needed new test fixtures. We needed pressure chambers. We needed really deep understanding of the test standards and, and, um, you know, EN 13319, EN 250. How do we, how do we make sure that we're complying with those and getting external verification? So things that are, um, you know, we're unique to diving. Um, but it was also things that in many ways Garmin had had background with, you know, we build avionics.  builds mission-critical marine equipment. So the philosophy of building an essential piece of equipment for the user is something that's in Garmin's DNA. And the advantage of Garmin in really bringing the Dive products into conversation were that we have this breadth of engineering experience and a depth of knowledge of how to build highly reliable products. And so we were able to leverage a lot of that ground already trodden as we built the plans for descent. And as we looked at philosophically how we wanted to approach this, you know, how do we want to handle the algorithm? How open do we want to be? How much do we want to keep, you know, kind of secret to ourselves? Ultimately, you know, the philosophy was a big part of that safety consideration.  ZHL 16C algorithm. It's a well known, published, you can go look at how it works. We're not tinkering and messing with it. If you want to know how our dive computer works, it's right there. We need to make sure it works correctly every time. But we want to make sure that it's, you know, if we're going to build credibility, we want to do it with well understood, well accepted, well researched standards, things like our algorithm. We spent a lot of time talking, doing research around the latest philosophies of, you know, deep stops and decompression procedures and, you know, things that are like any, I think any market you have communities who are debating techniques on a regular basis. And, you know, we have to continuously follow those and decide how to weave the latest greatest thought processes into our, our product philosophy, but the, the by and large, the overarching theme for us is keeping things open, keeping it transparent, not baking in so much secret sauce that the end user doesn't understand what we've done with it and therefore may have trouble really trusting it. |
|James Stacey|So that was going to be kind of my next main question was you were talking about having all of these backgrounds, which in that Garmin has very, very much proven in several markets, But with you, with you coming to diving after Garmin, I assume you hadn't, you know, designed a dive watch before. Um, and, and I know in, in learning more about really the, when I, when I first got into the instinct and the Phoenix and these things that had better and better heart rate monitoring, I started to read about some of the logic and the companies that support this logic, the, the base logic of calculations and, and, and, and what you can do with the numbers and what these numbers probably mean dependent over time and that kind of thing.  that must've been a huge hurdle to try and figure out how to incorporate all of the basic, not even basics, but the, the, the, the lowest level of logic that makes a dive computer actually calculate everything as it goes. Is that something where you partner with a known entity like this standard that you spoke about and then, and then try and integrate it into your own systems? |
|Patrick Danko|Yeah. So Garmin's, you know, we have a, a strong culture of vertical integration. We, we tend to, to really like to build and do things in-house as much as possible. So as we approached diving, one of the things that was essential about this is really to get a small team, the team that's going to be really taking this from idea all the way to product and really steep everybody in the knowledge necessary to get that done. So for the dive algorithms, for example, we spent a bunch of time looking across the industry, what are the options? What are the reasons that you might go one way or the other? How are other companies approaching that? And most importantly, what do the divers want and need? And then we just decompose it. Most of the things like the Buhlmann algorithm, it's an open algorithm. You can download it, you can unpack it, you can see what's going on in there. And that made it, I'm not going to say easy because it's not easy, but it made it very, clear how we needed to go about that implementation. Things are the EN 13319 and EN 250 standards are there that sort of clearly line out the testing and certification requirements for dive instruments. And that was really, really helpful. But it also, we fell back a lot on Garmin. We have testing standards, software development standards, um, that we're able to apply in these situations. They may not have been developed for diving, but there are things that we've developed through our evolution of other products and, and, uh, able to fall back on a really, really solid set of engineering practices to, and manufacturing practices to get, uh, to get a product built. So it was a lot of learning by your team. So as we went through, um, looking at each and every design decision along the way, what struck me when,|
|Jason Heaton| when I started using the descent as well was, was the, uh, a handful of features that I hadn't seen on, on some of the other dive computers that I'd used. And, you know, I haven't tried them all by any means, but you know, um, and I'm sure some other brands do have a few of these features, but I really particularly liked the, the wrist based heart rate monitor while diving, which I thought was both, both really, um, fascinating, but also slightly distracting to the point where I turned it off at some point, cause it was like, I found I was just looking at my wrist and like, Oh, if I kick a little harder, my heart rate goes up. I mean, it's, it's fascinating stuff, but also the, the, the compass is really intuitive, very legible works really well. And then I love the, that it drops a GPS flag when you descend and then come up. Like if you were scouting a new rack or a new dive site, the ability to do that. And I realized we've gotten, Oh, I don't know how many minutes into this. And we haven't really talked about the descent itself. We've, we've kind of jumped right into, into the design of a dive computer in general. And I'm just wondering if, you know, you might give a quick overview of what makes the descent unique or special versus other dive computers. You know, what, what would you say are the primary features of the descent? |
|Patrick Danko|Yeah, certainly. So, um, you know, a little bit building off of the Phoenix heritage, I think it is fair to say that, you know, uh, if you pick up a descent as a potentially a Phoenix owner, you're going to see a lot of, of carry over. And that means, really the, the, the core features, the sensor package. So you've got, um, as you mentioned, risk-based heart rate, and that's something we do allow you to use and dive. You can see, uh, pretty easily. Wow. Uh, I just punched through that thermocline and it's cold and my heart's racing, or I'm kicking really hard and my heart's racing. And then being able to correlate that to gas consumption can be really interesting, but you've got heart rate. Uh, the, the MK2 has a pulse oximeter. Uh, we have not enabled that yet.  yet for dive. But on the surface, you can get your your blood oxygen content through that same optical sensor on the back. We've got a three axis digital compass, we spent a lot of time tuning that compass experience, I think for for any of you who are divers, you understand the critical nature that that a compass, a critical role that the compass provides. And that had to we that had to be top notch. And so that was something we spent a lot of time on design and tuning on, uh, GPS and glow now. So yeah, the, the descent will automatically mark your entry and exit points, um, uh, for your dive. And that's something that, uh, is, is unique. It allows you to, uh, post dive, look at your dive log and the Garmin dive app and, and be able to see those entry and exit points. You can save those out as waypoints. So if you wanted to navigate yourself back over the top of a, a particular point you can do that. |
|Jason Heaton|Can I ask a quick question here about GPS? I had, I was describing the descent to a friend a year or so ago and, and you know, he was like, Oh, you know, does the GPS work underwater? And my understanding is that because GPS requires the view of the sky and a satellite and you're underwater, that would be impossible. But is there any technology either current or looking ahead to the future that would allow any type of, if we call it GPS or whatever, breadcrumb navigation underwater that you see happening? |
|Patrick Danko|Yeah. So you're, you're absolutely, you're absolutely right. GPS signals don't penetrate the water more than just, just fractions of an inch. And so not usable for divers. Um, I can't comment too much on what we're looking at, but I can tell you that location and navigation is in a, you know, sort of a core part of Garmin's, uh, uh, you know, product feature set. And, uh, and it is something we are certainly thinking about.  Fascinating. |
|James Stacey|I haven't had the good fortune of diving with a Descent, maybe sometime in the future. I've used a digital compass once underwater and it worked beautifully. And it almost feels like a cheat code. Right. If you're used to using a normal wrist mount that, you know, you have to hold at a certain level, especially in cold and dark water. And you're looking for a bit of a pinpoint wreck. And the digital one made all the difference. That's a huge feature. And if you can nail it, especially the three axis, which means you can orient, I assume, in a lot of different wrist positions. |
