
# The Grey NATO – 133 – November Q And A
Published on Thu, 10 Dec 2020 06:00:10 -0500



## Synopsis
This is a Q&A episode of The Gray Nado podcast where the hosts, Jason Heaton and James Stacey, answer questions submitted by listeners on various topics related to watches, travel, and gear. They discuss recommendations for watches suitable for different activities like mountaineering, travel destinations around Vancouver, dress watch trends, setting watch times, favorite handset and caseback designs, dealing with magnetism and watch repairs, and more. The questions allow for fun, insightful discussions filled with personal anecdotes and opinions from the hosts' extensive experience in the watch collecting world.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-133-november-q-and)
- [episode MP3](https://www.buzzsprout.com/2049759/11310987-the-grey-nato-133-november-q-and-a.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|James Stacey|Yeah, I think it's a really difficult question. I would say the important thing to keep in mind is that these measurements actually mean next to nothing.  unless you know how the company involved is testing them. If Zinn tells you it's 100 meters, you know it's 100 meters. If Rolex says it's 100 meters, it's 100 meters, or it's 200, or it's the bottom of the ocean, or whatever they've created, right? But if you buy... I would say it depends on how much you trust the company. If you buy a G-Shock and they say it's 200 meters, it's going to be 200 meters. They're built like tanks. But the other thing I would introduce is that the idea of water resistance is an established concept.  in that they establish it when they make the watch and then maybe they test one in 100 or they test every single one or whatever the process is. But that measure isn't the same a year later, 10 years later, whatever. It's kind of like tires. They provide a certain amount of performance the day you put them on the wheel. And then as they're used, that breaks down. And I think that's where we come into concerns about the watch itself may be designed correctly, but the user might not be operating the crown correctly. So they cause damage and that causes water ingress. Or perhaps the gaskets, of course, are fine when the watch is brand new, but they wear down over time. It's a rubber replaceable part. And I think that's where you want to run into some more consideration is at what point in this life cycle of the watch am I at? If I was spending my weekends driving a car on a track, I would keep very careful watch over the wear and tear of the tires because there's a point where they're not going to be helping you anymore and might actually get you into some damage, right? And I think that's kind of the same thing with the general concept of water resistance is with a new watch, I don't even think about it. If it's a watch I just got in and I'm going to go swimming, I'm going to go swimming and I might glance down at it once or twice to make sure it isn't full of water or showing condensation or something like that.  with an older watch, I become much more reticent about exposing it even to the amount of water that the company originally said it was ready for. So I think that the ticket here is to have an understanding of what the company in question, the manufacturer, believes of their water resistance, because it's going to be different from one watch to another, from one brand to another as well. And then also, if the watch isn't something that's brand new, if you've put some life on it, just have it tested before you decide to commit it back to a world where it's getting submerged a lot. A brand new, uh, you know, moderately priced quartz watch should be able to go as deep as they say it'll go with without issue. Um, where I run into some doubt, like, like Jason highlighted in his responses, you know, watches that are a hundred meters water resistance, but the crown doesn't screw down. And I'm not saying they're not resistant to that level from the factory. It's more that without having the screw down crown, I just don't trust that over time they'll continue.  And I actually don't even know if that's a fair assessment. That's just the way I think about it. Um, I've never had a watch, uh, flood, you know, Jason, you recently wrote, uh, a piece for your sub stack. I'm not sure if it was on the paid side or the, the open side. Um, but you wrote a piece on the sub stack kind of highlighting just a few watches that you've had in, in a pretty considerable career of diving with watches that flooded. Ultimately they're, they're probably watches are probably more water resistant than we, than Jason and I give them credit for.  Certainly, Jason's statistics would show that they're very reliable in their water resistance, but it is something, you know, nobody wants to be told. Of course, you can jump in the pool with your whatever and then jump in the pool and have a flood. The only major concern I would put forth is just be really careful with vintage watches. Yeah. I mean, like not even the pool or the hot tub or the shower, but even like the coming inside from a very cold day, like you need to treat them like like they're not airtight, uh, even if they are in some cases, but that would be the main consideration for me. I've certainly not had this issue or an issue with a modern watch. |
|Jason Heaton|Yeah. And just to put a button on it, Charles, you'd asked about, uh, hot tubs and, um, you know, I don't know. I mean, this is, this is one of those, uh, those great myths or perpetual questions that comes up on forums a lot is with the saunas and hot tubs. Um, I don't know. I don't even know if a watchmaker would know this, maybe, uh, an engineer, Um, or a watchmaker who actually built this thing might be able to answer that. But, um, I guess in my mind, if it does kind of seem like a bad idea, given the temperature variance going from submerged in a hot tub to maybe going into the locker room and then showering and then leaving and going out into the colder air. Um, if, if there's even that level of doubt, you know, do you really need to wear a watch in a hot tub? I just think it's easier to just take it off. Maybe that's, that's just a better idea to do. |
|James Stacey|Yep. And I think it comes down again to the watch, right? Yeah. Uh, the watch in question, you know, You're, you're essentially purposely heat cycling a watch that has an operating range, an ideal operating range. Like even companies like Zen will state this operating range, um, in, in, in, in what they expect the watch to be, you know, continue operating as they designed it. I, I'm not sure. I'm not sure what kind of damage it places. It's, it's again, it's the kind of thing I probably wouldn't question with a brand new sports watch.  and something I absolutely wouldn't dare with something that has 5 or 10 years or 30 or 40 years on its back. I just wouldn't bother. So Charles, I hope that helps. It is kind of a nebulous, problematic topic within the watch industry, which is something we spoke about on the October Q&A last month, which came out in November. So yeah, this is, I think, probably an ongoing issue. And anytime that we can find any clarity in that topic, we certainly will.  And maybe some of this needs to be passed on to one of our watchmaker buddies or something like that. But thanks very much for the question. Let's grab another one from a fellow named Rob. |
|Rob|Greetings from Michigan, gentlemen. This is Rob. I've got a question for you regarding a Bathys watch I bought about four years ago, and it's their Greenwich Mean Time. And I've always found it kind of a nice, well-wearing watch.  But I've heard absolutely nothing about the company. And after Googling them, I can't find any information either. I'm wondering if you all have heard of them and if you have, what's their status? Hope you're having great days and take care of yourselves. Stay well. Bye. |
|Jason Heaton|Thanks, Rob. I don't have any personal experience with Bathys. I've always liked the brand from the old forum days, though the aesthetics never really appealed to me. But James, you used to own one, right? |
|James Stacey| This is true. Yeah. I had a hundred fathoms with the PVD case and the ruthenium dial. This is back when Bathys was, you know, one of the earliest sort of micro brands. It is almost like, like it was a hobby brand at a certain level. And then they were, so they were based, the owner's name, I believe is John Patterson. And he, they were based in Hawaii. And I think that they ran the company for some time and even found some retail opportunities.  but from the looks of it, and I haven't looked for a Bathys in a couple of years, you know, it doesn't, it doesn't look like they're still operating. I can't find a website for them. It looks like they, you know, they might've run a Kickstarter a little while back with, with the hopes of producing a sort of wrist mounted atomic clock. Oh yeah. A watch sort of thing, which I remember seeing that design. Yeah. I really enjoyed this watch. It's actually one, if I, you know, if I had gotten one of the purple UV ones, I'm not sure I ever would have sold it. That was such a weird watch. They made them with this really cool UV PVD coating, which was kind of this shimmery purple color. Oh yeah. Uh, I loved these watches. I was a huge fan back in the day. It was one of the first brands I really attached to. I liked, I thought they had a really, uh, specific aesthetic and connection to Hawaii. And this is, you know, way, way back before my days of the blog to watch is when I was with watch report and I was just getting into watches. I was buying ocean sevens and stuff like that.  And I remember I made a complete fool out of myself with the owner, John, the owner operator of Bathys. It's a story for another time. I was definitely high on my own supply at that point in time and a little bit too green to understand how unprofessional I was coming off. So I know I've said this on other public recordings, but John, if you're listening to this by any chance, I offer yet another apology.  Uh, you know, you can't, you can't always get things right, but I'm not, uh, I, I know when I get things wrong, certainly. And, uh, and yeah, I, I like these watches a lot. They are hard to come by. Uh, but I, you know, I believe them to be perfectly reliable, nicely made, you know, micro brand watches with movements that can be serviced and otherwise, even if the company's not, uh, not up and running these days, I can't quite tell from, uh, from the way the internet's going. So if anybody from Bathys is listening and there's a story to tell here, uh, the great NATO at gmail.com, we'd love to hear more.  but cool watches and one that I kind of miss. The one I had was super stealthy, black on black with the, you know, when the sun hit it, that gray dial was really fun. |
|Jason Heaton|Well, uh, congrats on that cool watch, Rob, and, uh, just, uh, wear it and, and enjoy the hell out of it. Uh, let's move on to a question from Zach who has a question about gentlemen's watches. |
|Zach|Hello, Jason and James. My name is Zach. I'm coming from Denver, Colorado, huge fan and longtime listener of the show. It's always a inspirational and fun time to Listen to your guys's adventures and your talks. Uh, but lately I've been thinking about what I call, and I don't know if anyone else calls it, but a gentleman's watch. Uh, I just enjoy the idea of back in the day, they didn't have sport watches and dive watches. They just seemed to have a watch and that went with them on any type of adventure they were going on, whether it be in world wars or driving cars or anything they were doing. It was just a watch that looked more like a dress watch.  And I was wondering if you guys have any perfect ideas of what the, uh, the modern gentleman's watch would be, or one you would get if you were going to be a, a guy that just had one gentleman's watch. So, yeah. Uh, interested to hear your answers and thanks again for your show and all you guys do. |
|Jason Heaton|Well, James, I'm not sure if anyone would ever call.  either of us a gentleman, or at least speaking for myself, but I've got some ideas here. How about you? Do you, what would you, what would be your choice as a gentleman's watch if you were a gentleman? |
|James Stacey|Yeah, I don't like a modern, a modern gentleman's watch is kind of a different thing because I think the idea of what it is to be a gentleman's a little bit different. It was a little bit more, you know, kind of Don Drapery back in the day. But of course, if you watch Mad Men, there's not a lot gentlemanly about his behavior most of the time.  Uh, so that's kind of a tough, a tough thing. I think that, um, to what you said, Jason, I hope people might consider us gentlemen at some level, maybe not the sartorial, uh, you know, you know, dandies about town or whatever. Uh, but we, we both have our moments with when, when the tweet calls or whatever, but yeah, I think for a modern watch, I think it could be anything from like a Tiso Viso date, you know, kind of a mid century, um, watch, but that's built to a modern standard with reasonable water resistance and a great movement.  Now I think there's probably like an almost limitless number of these. I think of things like the, uh, the Mito commander ocean star, uh, which comes in both the, the kind of silver and gold. And again, I think the, the ticket here would be to try and find something that has sort of a fifties feel to it, fifties or sixties. Uh, so that the Hamilton and traumatic, uh, absolutely would make a good option. Uh, the other thing I would say that that might've changed in, in, you know, not might have changed. It absolutely has changed since, let's call it the mid-century. But even in the last year, just the way that people approach dressing casually has changed. So I think back in the day, yeah, you might have had an Omega Seamaster or Constellation again, something that would make a great gentleman's watch or gentlewoman's watch, gentleperson's watch, whatever you prefer. But the idea of coming home and taking off your jacket and tie and rolling up the sleeves of your dress shirt and mowing the lawn with your Omega Constellation, just not really the way that people operate typically anymore. True. Right? It's romantic and it's fun. It's kind of like, in a way, I kind of see it like if I see a movie from the 50s or the 60s and Jimmy Stewart smoking 20 cigarettes or whatever throughout the film, that doesn't bother me. But if you saw it today, it would be like the sign of a problematic individual. Right. Right.  Right. You know what I mean? Like it's just context kind of change. So I think with that, we also have to change the context of the watch. I think any watch could be a gentleman's watch in some way, as long as the watch itself is, is subtle. So maybe, maybe not a G-Shock or a Casio or a big Seiko Tuna or something like that. But I think there's a lot of, a lot of watches, maybe a Seiko Alpinist would make, make a great sort of modern, a Snowflake. I think almost anything from, from Grand Seiko could be like a great gentleman's watch.  These are watches you could wear every day with a suit and people certainly do, but also they don't look even remotely weird, you know, sitting by the pool in a t-shirt in your swim trunks. Like they're just a nice, really well-made kind of, um, man, it's a word I absolutely hate and try not to use that often, but I think it works here. A kind of fancy item. Right. Um, that's not, that's not so fancy as to be showy or like braggy.  Yeah. Right. Yeah. There's some, it hits that balance. That's that gentlemen factor for me is like, you, you want it to be something that's nice and kind of subtle and elegant, but also not in any way like a, we'll look how rich I am or look, look how much I could spend on this watch or, or, or something like that. You know? |
|Jason Heaton|Yeah. I think it's that weird balance. I think you're spot on with the, the, the talk of, you know, times have changed and you have to look at things through a historical lens. I mean, back in the twenties and thirties, you had guys climbing mountains and jackets, ties, tweed, you know, knickers and that sort of thing. And, uh, you know, they, they probably would have had a pocket watch at the time, which is fairly strange and inappropriate these days. Um, but I think there are a few that, that kind of can strike that balance. Like, like you mentioned, grand Seiko is a good, good call. Um, a lot of things from launching these days, um, would, would show the bill. I think two that come to mind for me, are both the Bremont Airco line, which is kind of their dressier pilot, um, vintage pilot. |
|James Stacey|I was just about to add that. That's a good call. And, and that's a, that's like an even more classical version of a gentleman. That's like not mid century. That's almost like that almost refers to the thirties. Yeah. Right. Right. Right. Uh, so maybe, maybe that's a little bit more of the British gentleman. |
|Jason Heaton|Yeah. And similarly, I would say, um, something like the Oris pointer date, you know, Fratello just released that really cool. It's a great point.  that really cool collaboration with Horace that they put on a NATO strap, which I wasn't quite sure it worked well as well as on leather, but what a beautiful watch with that sort of coin edge, prominent bezel and the pointer date and some interesting dial colors. I think that to me always feels like maybe in a parallel universe, if I were a bit more sartorially minded and less water oriented, that would be a watch I would wear quite a bit because it's so versatile, it's elegant, casual enough that on the right strap, I think you could go for a hike in it or whatever. And, uh, and kind of pretend you're that, that old timey, you know, Mountaineer and throw on a tweed jacket to go for a hike. |
|James Stacey|So, yeah, the, the Fratella guys were kind enough to send me one of those. I actually still have it. It's sitting on the desk just above me here. Um, we'll talk about it on the next episode. We have a bunch of watches to catch up on, uh, on, in, uh, episode one 34, which would be the last of the year, uh, due out in about a week. I won't get ahead of myself on that one, but, uh, a great watch. And I think that's, you know what, Jason, I think that, um, the, the Bremont, the Airco side of it and the Oris Pointer Date. And even in some ways, maybe on the right strap, that Vertex that you have. Yeah. Right. I think those all qualify as sort of elegant things that would suit maybe, maybe less so a guy in a suit every day, like a Grand Seiko might. Yeah. But no less so in effect. I don't think so. Right. Yeah. Good question. I like that one. Yeah, I do too.  Thanks for that, Zach. Next up, we're going to hit one from Mark, who has a question about kind of touring and hiking in the Vancouver area. |
|Unknown|Hi, James and Jason. This is Mark from Cambridge in the UK. During the recent, obviously difficult months, I've really enjoyed your discussions about normal outdoor activities. So thank you very much for that. My wife and I are now just starting to plan three, three and a half week trip to Vancouver and surroundings, maybe next year. What we'd really like First any ideas for driving routes out of the city for maybe a week on the islands and a bit longer, maybe seven to ten days, doing a loop inland. And while on those loops we'd be looking to do day hikes and landscape and wildlife photography as well as the usual sightseeing things. We don't really much like moving often between bases, so do you have any ideas for perhaps one or two good areas to look to places to stay on each of those loops?  and we could then do day trips out from those. We're not quite as young as we were, but we like day hikes of maybe six to eight miles circular on good trails, if possible. Particularly, have you got any ideas for photographically interesting trails or any good resources where we could find recommendations for those? Many thanks for any pointers and keep up the good work. |
