
# The Grey NATO – 142 – Rolex, Tudor, And Many More Wonders
Published on Thu, 08 Apr 2021 06:00:31 -0400



## Synopsis
This episode of The Grey Nado podcast covers the new watch releases from Watches and Wonders 2022. The hosts discuss and provide their thoughts on the new models from brands like Rolex (the new 36mm Explorer I and updated Explorer II), Tudor (Black Bay models including a new chronograph), Oris, IWC, TAG Heuer, and others. They also touch on some non-Watches and Wonders topics like Zinn's new releases and more general watch discussion.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-142-rolex-tudor-and)
- [episode MP3](https://www.buzzsprout.com/2049759/11310978-the-grey-nato-142-rolex-tudor-and-many-more-wonders.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|James|The way, the way it strikes me. And I know that I think it did, it, it did kind of read a little bit like arrogance to me. And typically the, there is kind of a, a general tone to the climbing community. That's kind of not reserved, but like a little bit understated, something amazing is done and you kind of let other people say how amazing it is. But I think it's kind of unfair, especially like, you or I have the right color skin and come from the right background to have had a mountaineering career, if that had been what we really wanted. Yeah, right. But that's not the same thing for everyone in the world who might not look the same way or come from the same background. Right. And I think that I think that some of this I'm reading between the lines and I'm fine to be corrected and the rest of it. But I think some of this comes from the fact that he's probably dealt with way more kind of systematic challenges along that path to put him into a sport that's typically maintained and the figurehead is formed by wealthy white men, right? Yeah, right. It's a different sort of scene, and I think whatever he's saying, he's earned it. And I also like the way that he responds to people online is super genuine. He's so supportive and consistent in his tone. And I think if it was arrogance, you might see a lot more anger or like narcissism. And I don't get any of that from the way he carries himself online. |
|Jason Heaton|Yeah. He's an interesting study. I mean, I think to, to follow him on social media and then to read this book and listen to interviews with him, um, he communicates in a way that's different from, from anybody else, especially in the mountaineering community. Like you said, and I think his championing of the Sherpa population and then the Nepalese guides and porters and things that are working so hard to support a lot of these rich European expeditions over the years. It's funny, you know, the book, the pace of the book and the fact that I read it so quickly, it kind of mirrors the pace at which he lives his life and, you know, and did Project Possible. I mean, it's like running right up. He climbed all 14 of the 8000 meter peaks in 11 months or something. And like I read his book in 24 hours, you know, it just felt like you need to read it fast or something. |
|James|So he is operating at a pace that's somehow inhuman.  but yeah, I I'm a huge fan and you know both of us are and and and it was all obviously a treat to have him on the podcast. I'll throw the the link to that episode in the show notes. So if you didn't get to hear names kind of speak about what he does in his own voice with Jason, I think it's definitely worth a listen. Yeah, I think I think that's great. That's a book. I'm really I have quite a few books that I'm planning to kind of pour into over the summer. My brother just got me the other one of Ted Chang's books that informed the the story arrival Oh yeah, and so I'm looking forward to that and to nims. I've got a got an embarrassing backlog of like wrote double issue road and tracks. I've got to dig into haven't been reading nearly enough, but I think the kind of the cottage will help me get there and that that I love a good mountaineering book, even even if I don't have an affinity for the for the personality or the personalities in the book. I just like the stories. Yeah, so I'm excited for that for sure. |
|Jason Heaton|Yeah, Well, and I guess I just to put a bookend on that too. I mean, I, I've got this trip next week. It's, it's very much more sedate than NIMS, but I'll be doing a bit of hiking, uh, you know, inspired by NIMS. I'll throw a backpack on and climb some Minnesota mountains here. We've, we've got a bit of a cabin getaway next week, uh, up North along the North shore of Lake Superior. So if you see any picturesque Instagram posts with a big Lake in the background, that's, uh, that's the reason why. So that sounds pretty nice.  Yeah. So that's kind of what, uh, you know, what's happening on, on my end of things. What about you? You mentioned you were at the cottage, uh, yeah. |
|James|Yeah. |
|Jason Heaton|So it was in the Jeep. |
|James|Yep. Yep. We went up, um, we went up once just to kind of hang out and to see, I hadn't seen the lake frozen since I was a kid. Um, and so we showed up, this would have been, you know, maybe two, three weeks ago and it was still pretty frozen. We went on, you could stand on a little bit. Some people went by on, uh, like ATVs, which seems really, really sketchy because you can see holes. Yeah.  Uh, I'm sure that locals know what they're up to better than better than I would. I had, I was reticent to even stand on it or walk out beyond, you know, maybe, maybe knee depth. Yeah. And then, uh, you know, just slowly sourcing stuff on Facebook marketplace and such for the kitchen. So we took up a big cabinet, uh, last weekend and took some measurements for the flooring and the rest. So just kind of putting together plans for the stuff that we want to get done this summer and trying to get as much of it done early so that it's more of a, There's a phase on the sweeter side of the summer that's just kind of hanging out, going up there. So I'm looking forward to that, certainly. Other than that, yeah, I've been working on a few things. I'm now a proud sandal owner. I don't think I've owned sandals in the better part of 20 years. And the quarantine lifestyle has really changed the way that I approach comfort.  sure in my clothing, and so now I bought a pair of those vegan Birkenstocks. They're green, green straps, green bottom. They're just all green. Yeah, and so now I guess I'm a sandal guy. I mean, it feels like a step backwards for me and my personal evolution. You know, I really don't like the idea of I've been wearing them with like hiking socks. Oh sure, but yeah, I'm not not wild about, you know, men's feet being visible in public unless you're at the beach, but you know i'm i'm trying i'm trying to work at work, you know i'm trying to work on some of these pathologies sandal related and and otherwise. Oh, the other thing i was working on and this is actually one i'll throw out to to those of the those of the audience that do a little bit of off roading or or you know kind of vehicle modifications is i don't know i've been i've been looking in to try and get some like spot style driving lights for the jeep which would be handy, you know, for illuminating a project at night up at the cottage or or driving on a really dark back road and wanting to have some additional reach for deer. Yeah, so specifically I'm looking for spot. I guess if it's combo, maybe it would depend on how much of it is combo. If I have floodlights or I have I have fog lights and of course I have decent headlights, but the issue with those isn't so much near and with coverage. It's that that distance. Oh yeah, you know if i'm if we're going to spend a lot more time going between toronto and and the court is where the cottage is yeah i i would like to be able to see a deer you know more than two seconds before i hit it. So i'm i'm currently looking my way through that and and the thing is is the i'm sure that some of you who are already know where this is going, but the the options are almost endless like if you just want a set of led driving lights and and they range from twenty dollars for four lights to two thousand dollars for two lights. Do you know what I mean? Like like the range is it'd be like saying I want to watch and not knowing and yeah. Okay, let's narrow it down. So I'm looking for I'm looking for some advice. If anybody out there has a driving light that they like that isn't a fortune. I don't want to spend the money on a light force. I don't even drive the vehicle all that much. This would be used mostly technically. It's probably illegal to use them on the road. It would be something you'd really only want to click on when there's nobody else around.  or or when you're, you know, on private property. So I don't feel like I need to spend two grand to make this happen. I don't have a commute that takes me through deer country or anything like that. This is a selective drive, but there is, you know, I figure there's a good chance that I'll be doing more at night than I have been usually. So I figured it'd be worth asking. I'm looking for something round, probably something roughly the same size as the headlights on the jeep, which is seven inches. It could be a little smaller. That's not a big deal.  Yeah, just L. E. D. A long distance reach is what I'm looking for. I've looked at everything from yeah ox beam and like the the the ridge rigid industries all the way up to Baja designs and light force and A. R. B. And these ones and it's it's kind of endless. I'm having a good time reading about them and you know, I have a Amazon cart with five different lights in it, but I haven't I haven't been able to decide really, you know, the Jeep doesn't have a bull bar which is typically where these lights look the best. Oh, yeah. So I'm gonna have to mount them flush on the on the bumper, which is okay. It's kind of a T. J. Look with with the ox lights on the bumper. I don't I'm not worried about the aesthetics of it so much. This is why I don't want to go with a light bar. I think they're really ugly. I like the kind of matching round lamps that match the headlights, that sort of thing. So if anybody out there has an opinion about these, they bought and tried or bought one and it fell apart or filled up with water after a year and they had to buy a more expensive one, you know, drop me a line. If you don't mind the great NATO at gmail.com. I appreciate any, any kind of advice. If you've, if you've put your money out there and tried to buy a light for a similar use, I'd love to, uh, I'd love to pick your brain even just a little bit. Um, if you don't have a lot of time, just drop me a link and a thumbs up. And I appreciate it. |
|Jason Heaton| I'm seeing a theme here. You've got sandals, the jeep, the cottage, you know? |
|James|Oh yeah. I'm fully you're, you're full summer mode now or getting, yeah, I'm, I'm, I'm heavily invested. I even bought some binoculars. Oh wow. So I haven't, I haven't owned a decent pair of binoculars ever really. So I figured I would kind of dig into the entry level of decent, which is like Nikon. Yeah. So I picked up a pair of, I don't remember what the specifics are an eight by 42 pair. Um, and, and I've used them a couple of times now and they're, they're nice too. So Yeah. I think, I think I'm just, yeah, I'm prepping for full summer, full summer action. You know, I'm going to live in a bathing suit. I'm going to jump off every dock I see. And yeah, I'm, I'm looking forward to it. It's been, um, it's been kind of, uh, uh, an interesting spring so far. It'll be interesting to see kind of if, if we get a bit, a little bit more winter here, uh, that might slow the pace. I mean, the first time I went to the cottage property last year was early May and it snowed while we were driving up. So you just don't, you don't really know.  Right. Right. But if it continues on this path, I think we're going to get a nice long, uh, summer. And, and I think that, especially with the, the quarantine, the lack of travel, the kind of general boredom, the, the malaise, if you will, uh, I think all of that mentally will be very, uh, useful, uh, to have, to have a second location, to have a spot that doesn't feel like the same four or five rooms. Um, and, and that sort of thing. So I'm definitely excited for that stuff. Uh, Yeah. Hopefully someday, uh, when it, when it's kind of tuned up and, and, you know, borders are open and all those other things that are now, you know, more modern concerns, uh, you can come up and see it. Uh, we could, we could record an episode by the fire. Oh man. |
|Jason Heaton|That'd be what a dream, huh? |
|James|Geez. Yeah. Either, either you're coming up here, I'm coming down there at some point. Yeah. Right. The East coast has been calling. I think we might need to do a TGN East coast tour of some sort. I haven't been out that way. And I think it's probably pretty special. |
|Jason Heaton|Yeah.  Yeah. I was, I was looking at Google earth or Google maps, a satellite view of, of the East coast of Canada. And it just looks like it just calls to me. I know some of these little towns where it looks like there isn't even a road that gets there. It's like a little sort of Inuit community, like on the coast or, you know, way out at, uh, in like Newfoundland or something. It's like, I just want to like go to the end of the road and, and see what's there. |
|James|Oh, sure. And, and, and that, like, that's the, that's that one where you, you could do that and you do the rooftop tent thing and the rest of it and really, really kind of invest and see some stuff, which would be, uh, which would be special. Yeah. I, and, and I would like a return to Tobermory this summer as well. Yeah. Yeah. You know, do a little camping, kick around a little bit. So there's, there's a few things on the list. We'll see how, how things are going. I think stuff in the States is a lot better in terms of vaccination rates and the rest of it. So I don't really know when Canada is gonna, gonna feel like they're ready to play, open the doors a little bit. Um, but we'll see, we'll see. Yeah. Yeah.  Yeah, so we want to get into the main topic, obviously, but there is one more thing I wanted to cover, and we can do that in Wrist Check. Anything else before we jump into Wrist Check? |
|Jason Heaton|No, I don't think so. And I think our little Canada talk is a good segue into what's on your wrist today. |
|James|Yeah, for sure. Not from the East Coast, but definitely a West Coast product. I got one of the new Hallios Universa in pastel. Beautiful. Pastel blue. And yeah, I'm kind of blown away. I've had it for a little while.  few weeks now, and I really wanted to spend some time with it because it is kind of a departure from the normal from Hallius. It's hand wound, it's a hundred meters water resistance, no screw down crown, it's very thin, it has kind of a it's a little bit of like a move like like if you blended a fair winds case with some elements of like vintage Grand Seiko. So there's some facets, the lugs are a little bit longer, but man does it does it wear well I'm, you know, this is a watch that I first saw when we shot that like a sponsorship ad storytelling thing in Vancouver, September 2019, I believe. So that's when I had first seen it and I saw it and, you know, it's, I already had at the time, of course, I had a couple C fourths, one, one of which we, the pastel one we auctioned off during, during the early days of the pandemic.  but I'd seen that and I'd seen the the fair wind, which is kind of the sort of a follow up to the seaforth or a sibling to the seaforth and it has a bezel and such and then I saw this and I kind of thought like you know what I've got lots of watches with bezels and and this one feels different and special, but still like super halos, the looms incredible, the dial colors. I mean I don't still have my like I said, I don't still have my pastel seaforth, so I can't put them right next to each other, but in my mind it's identical in terms of the blue yeah and then it comes on a uncommon to a halos. It comes on a bracelet and it's a really good bracelet, not not what you normally see at seven to eight hundred dollars. These are seven hundred and thirty five bucks yeah, so it's a flat link bracelet, so not rounded off like a like an oyster or something like that, and then it has a really nice clasp, and then in the clasp is a push button micro adjust, ratcheting. |
|Unknown|Wow. |
|James|So you can be wearing it and have it feel a little bit too tight, it's summer or whatever, you're holding on to some water, and you can actually just tap this button while just gently flexing your wrist and it'll knock it out a notch or two, and then if you grab the whole thing kind of like a cuff and squeeze it, it just clicks back tight. Wow.  It's it's not it's not like a pelagos thing, obviously, where you have the the the multiple settings and the springs and the rest, but short of something like a glide lock or the pelagos like this is all I want from a bracelet class. It's not super bulky. The button action is really nice. It has a nice firm ratchet and and that gives you micro just the you know it's tool list. It's clever and it's also just not something you see at this price point. Yeah for those who have no idea what I'm talking about. This is a steel kind of sports watch, 48 millimeters lug to lug. It uses 20 millimeter straps. It's 11 millimeters, including the crystal. So it really feels like under a centimeter on your wrist. And it's a 38 millimeter width, no crown guards. Crown action's really good. The setting is based, you know, the movement is an SW 210. So it's a hand winding movement. It's no date only. There's no phantom position or any of that kind of stuff.  Obviously, it can be difficult to buy a Hallios. You have to kind of do things in the correct order, send an email, register your interest, wait for a batch, and then buy from that batch. But for a watch with a Swiss movement that is largely being assembled and checked and everything right in Vancouver by either Hallios or Rolldorf & Co, and Rolldorf is selling some. So if you really want one of these watches, obviously, hit up out Hallios' website and you can get a notification when they get restocked and then also follow along on Roaldorf because occasionally they post that they have a few. Typically, these are walk-in only, but maybe if you give them a call and kind of make arrangements in advance of them making them available, then that might be your best bet. My guess is these will be in demand for a little while and then that demand will be fulfilled mostly and we'll start to see them a little bit easier to buy.  Um, obviously it's been, it's been quite a wait for these and, and pandemic timing and the rest of it, but yeah, Hallios continues to just make what I think is probably one of the most appealing watches under a thousand dollars. |
|Jason Heaton|Yeah. I mean, I'm, I'm looking at it on their website. I love the pastel, but I mean, 735 for Swiss hand wound with a bracelet. That's that's unheard of. That's amazing. |
|James|Yeah. And like a bracelet that I I've, I've taken it off and I put it on leather. I haven't worn it on the NATO yet. I'm saving that for like a treat. Yeah.  like reward myself for something or if I'm having a bad day, then I'll put it on a NATO and try it. Um, but I'll, I'll have this, uh, I'm going to give it the full, I'll treat it the same way I treated the Seiko last summer. I'll wear it all summer. I'll wear this in the military all summer and really beat them up a little bit and just see how they do. Certainly the passive crown and the a hundred meters water resistance doesn't bother me even a little bit. This is a nice sturdy thing and it is water resistant to a hundred meters. So I'm just going to treat it, uh, like a sports watch and, and, and get a lot of wear out of it and try and get a nice, uh, you know, Universa shaped wrist tan. |
|Jason Heaton|And we'll go from there. Such a great case shape to it. Kind of. I mean, you said Grand Seiko and it also if you squint, it's almost like your SPB 143 or the Aquastar. You know, it's that. It has the straight crown guards, the straight long lugs. Yeah. |
|James|Yeah. But yeah, you get the nice long lugs. But the nice thing is, is because the watch is 38 millimeters, you get the long lug profile without actually getting a really long case. It's only 48 millimeters. So I have a seven inch wrist and this thing just wears beautifully. And when you add in that you can make it, you know, you could probably change it by seven tenths of a centimeter at the push of a button. So if you want to wear it a little bit loose because it's kind of feeling too constricting, you can. If you want to tighten it back up, you can. I think it's good. I think it's a good thing. Yeah. Yeah. A solid design, a fair price point and a nice execution all around. Yeah. Cool. So how about you? What have you got on wrist for a big day for watches. |
|Jason Heaton|Yeah, I chose something appropriate today, but it's a watch that I don't really wear very often. I'm, you know, I've come to kind of realize that I'm, I'm someone who likes something to play with on a watch, whether it's a bezel or a chronograph. And, but today I, I pulled out the, the old Explorer. This is a 14 to 70. So it's the, the old 36 millimeter with the tritium dial on the drilled lugs. Um, Something we were fortunate to come across. One of Gashani's coworkers was, was selling his a couple of years ago and we picked it up. And, um, like I said, I don't wear it very much. It's not because of the size. I think 36 millimeters wears really fine on my wrist, but, um, I just, I long for something to fiddle with, I guess. So I don't wear it much, but today seemed like the, the day to do it with, with the news out of watching wonders watches wonders with, with Rolex. I mean, I mean, we might as well dive right in. I mean, this is, this is, this is big news for Rolex to go back to 36 millimeters. |
|James| Yeah, I think your 14270 is probably a relatively known quantity. We've talked about these watches a lot, and it really is a nice little bridge into the Watches of Wonder stuff. And yeah, let's start with Rolex. Let's start with the Explorer. This is a year we even talked about thinking it was going to be a big year for the Explorer II, and I think arguably it's a bigger year for the Explorer than the two. This is a big change. They went to the 39 millimeter sizing a few years ago, And now they're back to 36. And we now have the first explorer of any type with a precious metal. |
|Jason Heaton|Yeah, right. I mean, do you think that a return to 36 in a relatively short amount of time is a bit of an admission that it was a mistake to go to 39? Or do you just think it's just following trends? |
|James|I think if I were to guess, and it is only that, it's only a guess. I can only pretend to assume at great distance what Rolex is thinking.  But my assumption is that, you know, it seems like they want fewer watches at forty at thirty nine or forty millimeters. You know, the OP is dead that in that size and refreshed at thirty six. And now we have the Explorer, which was thirty nine going back to its kind of roots at thirty six millimeters. Yeah. And personally, I think this is an incredible move. I think this is a great watch at thirty six millimeters. I think they made a lot of the thirty nine millimeter.  So I don't think it's like, I think it'll be collectible because it's a Rolex, but I don't think there's going to be suddenly like a legitimate run on these watches. It's not like they only made them for six months or something. Right. I'm sure that there'll be, I'm sure that people will say it was the last 39 millimeter Explorer and they'll go up in price. It's Rolex. I mean, things are kind of crazy in terms of what they cost these days. Um, what they actually cost their price is one thing, right? Like, like I feel like we, we, you and I spoke a bunch about these watches before we started recording, kind of aligning our thoughts.  And we didn't talk about price that much. And it's almost a weird thing with Rolex. We're like, what, what is the price? |
|Unknown|Yeah. |
|James|Yeah. Yeah. Right. Like if you can't, if you can't walk into a store and buy it, does it matter that it's $8,500 for the new Explorer two? Yeah. Right. I guess it does. And it doesn't, if you're going to get on a wait list and wait, that price is good. And you'll get your, you'll be the first name on the warranty card if you're impatient and the money's not so not the most important aspect of the purchase, the cost.  then yeah, you're probably going to hit the use market or the gray market, but have you seen like what a Daytona, a sealed Daytona is going for, like 3X retail? I don't know. It's a great watch. They're all great watches, but there's also a lot of great watches out there that you don't pay 30 grand for. You know what I mean? This is probably just me talking and maybe even just taking the show way out of its depth. We don't typically talk about the merits of spending $30,000 on a watch. So I've digressed probably too far, but I think the new Explorer is great. I think the two-tone is weird in an Explorer, but I mean, they also did it in the, in the CU, in the CULR. Right. Yeah. They went with a two-tone before they went with different dial colors or, or whatever. So maybe this is just their methodology now, and maybe it makes the Explorer seem a little bit less kind of weekend worry to to the Rolex crowd by giving it the the role of sore treatment. So I, you know, it doesn't speak to me. I think it looks a lot like a tutor with the two tone. I think a solid gold one would have been like ten times cooler because it would have been just such a an awesomely weird thing. But I think that's middle ground, you know, you know me. I'm not a huge two tone guy, but yeah, I think the the new one in steel is a absolutely a positive move and and I think it, it kind of brings more diversity to Rolex's line rather than look at the six different watches we make that are between 39 and 41 millimeters. |
|Jason Heaton|I think people who, uh, you know, and there's a lot of naysayers that, that really get up at arms about releasing these tool watches in two-tone and I, I'm, I'm neutral on it. I think if, if there's a want for it and people will buy it, then, then it was a, it was a good move. And I don't think we, I don't think anybody needs to be so, pedantic about, you know, whether or not a Rolex tool watch can be made available in gold. Because, you know, what about the guy who spends 80 grand to, to be guided up Mount Everest and he wants to, you know, wear a watch to commemorate it. And lo and behold, he, he wants to get the, the 10, $10, $11,000, you know, gold version or two-tone version or whatever. And I think it's definitely not my taste. I don't care for the look on this watch. I think that the steel one is the one to have, but, uh, you know, I'm, I'm, I'm fine on the two-tone. They can, they can do what they want, but the, I don't, I don't think the two-tone is a problem. |
|James|It just, I don't like two-tone. Yeah. You know, I, it doesn't bother me that an explorer is two-tone at all. Like it's Rolex. It's Rolex is going to be Rolex and, and all of the stuff that, that people are precious about, they already made. |
|Jason Heaton|Yeah. Right. Yeah. I mean, when a submariner would kick from was first released in gold and whatever it was 1969 or whenever it was, it was like, know, were people up at arms then? I don't know. It's turned out to be one of the coolest, uh, coolest vintage watches around. So pretty cool thing for sure. Um, but this 36 millimeters Explorer is great. I think, you know, everyone was, had their eye on the Explorer too. |
|James|I think, you know, they had this teaser with somebody descending into a cave and it was 50th anniversary of the, of the, of the form, you know, 1655 was, uh, 1971.  And yeah, so we can jump over to the Explorer 2. So it's now a 226570, pretty simple to understand, right? Where I believe that this model reached its perfection is the one that I have, which is a late generation 16570. Then they went to a 216570 at 42 millimeters, right? And that 42 millimeter watch has been around for the last 10 years, and it used a bespoke movement, a movement that bespoke, maybe the wrong word. It used the distinct movement, a movement that Rolex wasn't putting in other watches, and it's likely because of the 42 millimeter sizing. Very similar movement to what was in the GMT Master, but it was a different movement. And now what they've done is they've slightly massaged the case dimensions, and this is something I don't wanna editorialize on because it's gonna be very easy to get it wrong until we have calipers to measure it. But visually, they've slimmed the lugs in the same way that they have for the super case uh, submariners that came out last year in 41 millimeters, the, the, the lugs appear to have kind of less of a chunkiness to them. That's about where I would leave that. I don't want to say that the size is or isn't 42 millimeters or, or the rest of it. I think that this requires a caliper and, and some notes, uh, to get right. And, and I definitely think that we'll get to see these at some point in the next year. Uh, somebody will, and, and that'll be my pressure. If it's anybody from the hood, Inky team is like, could you measure, give me all the details on so we can compare them. And then the major update, despite the fact that this isn't a major update as a watch, it's very similar to the previous generation 42 millimeter Explorer II, is now it has the 3285, which is the GMT movement from the GMT Master II. |
|Unknown|Yeah. |
|Jason Heaton|I mean, it's a great watch. I mean, it's really the forgotten Rolex, and I think... Oh, for sure. I'm actually glad that there was a lot of speculation that they'd add a ceramic bezel to it, which, whatever, that's fine. But a steel bezel belongs in this watch. And I don't say that to be the pedantic person that I was just railing against earlier, but I do think that it just looks best visually. It just looks best with that, with that steel bezel. And, uh, you know, I tried one of these for review, gosh, seven years ago. And I remember wearing it for a couple of weeks and took it hiking and whatever else. And it's like, personally, I remember when it came out, you know, people were not happy about the 42 millimeter case. I think, you know, as time's gone on and time has gone on, it's, it's become less of an issue. Um, I actually liked the way it wore. I think, you know, if you step back from this watch and you, you look at a 42 millimeter white dial watch with a superior, you know, GMT movement with this flashy, beautiful big orange hand on it and a second time zone capability, it's, you'd think like if that had, I don't know, let's say Bremont, Bell and Ross, whatever on the dial, you'd be like, what a cool watch. You know, what a great size, what a capable watch.  But for some reason, because we know where it came from, we tend to think, eh, they kind of missed the mark a little bit and whatever. But I still think this is a pretty superior adventurer's watch or tool watch if you were to just wear one thing for everything. |
