
# The Grey NATO - 156 – All The New Watches We're Watching
Published on Thu, 12 Aug 2021 06:00:36 -0400



## Synopsis
This episode discusses several newly released or upcoming watches from smaller brands like Brew, Clements, Arkin, Toceno, Raven, Dietrich, and Scurfa. The hosts review the design, specs, and pricing of affordable watch models ranging from $400 to around $1000, highlighting their unique aesthetics, quality, and value proposition for enthusiasts. They also share recommendations for interesting articles and media related to horology and travel.

## Links
- [episode page](https://thegreynato.substack.com/p/156newwatch)
- [episode MP3](https://www.buzzsprout.com/2049759/11310963-the-grey-nato-156-all-the-new-watches-we-re-watching.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|Unknown|Oh, okay. |
|James Stacy|I didn't know that. So there's a little cable that goes from one of those single pin power adapters to a USB connection. So if it's on your desk, you plug it into a USB hub. If it's next to your bed, you just have to plug it down to wherever you charge your phone or whatever, and that way the backlight stays on all the time, which I think fixes one of my only complaints with it after the last little while, is that in a bright room, it's not the most legible display on that little clock. So if you don't know the clock we're talking about, I'll put that in the show notes too, it was from the previous episode, but a big thanks to Paul for sending in the correct spec of cable, to power this thing. So I guess that means you also don't have to bother putting batteries in it, presumably. Sure. But it doesn't enable the backlight according to reports from other users. So that's pretty cool. I'm gonna see if I can grab one of those. |
|Jason Heaton|Yeah, I was wondering what that little hole in the back was for, and it didn't come with a cable, so you have to order it, presumably. But yeah, that's great. |
|James Stacy|Yeah, kind of fun. So another good one there. And yeah, as far as my wrist check, I'm wearing the C4 Throldorf LE.  This is a watch I absolutely love. I've talked about it a lot, so I probably don't have to go into additional detail, but it's a bezel, like a sterile bezel style, C4 with a metallic green and cream tuxedo dial. And it was made in very limited supply and assembled with an ETA movement in Vancouver. And it was a gift from a couple of friends, Jason at Roldorf and Jason at Hallios, just after I left the city.  back in 2018, and it's a watch I absolutely love. And now I've got a cool bracelet for it, which doesn't feel super summery. The Jet Black watch with the Jet Black bracelet on an uncovered arm. But I think for the fall and the winter, this is gonna be a go-to option, so I'm happy with it. |
|Jason Heaton|Nice, cool. And then speaking of watches on your wrist, you had... Let's move into the main topic, and I think we're talking about kind of new watches that have caught our eye lately, and it kind of makes sense to start with one that you actually had on your wrist as of probably yesterday or a couple days ago, and you wrote up for Hodinkee, and that's the Brew Metric. You want to start with that one? |
|James Stacy|Yeah. So we've got a whole list of these watches that we haven't quite gotten to yet in the last little while, but it's been a summer of interesting dive watches and even just other watches. And in the other category, you do have this Brew Metric with the Retro Dial. There's two versions. The Retro Dial is the kind of brightly colored oranges and yellows and kind of minty blues and that sort of thing. And then there's a silvery blue one that's a little bit more subtle in its application, but also you get the bright dial. So it's a really different sort of take on the watch, two different ways, but it's a cool thing. And they're $400, 36 millimeters wide, less than 11 millimeters thick, so super wearable. And they include this very tapered kind of 70 style segment bracelet.  which uses these, you know, kind of almost like links that fit a little bit like a lobster tail. They don't nest into each other, but they don't have any kind of visible connectivity. If you look carefully, you can kind of see a connective channel that runs down the center of them as you would predict. But this is a watch I'm just really, really impressed by for the $400.  Some people have already gotten upset in the comments that it's sold out. I think it was sold out before we published the hands-on. And to that, I would say, one, that's not my problem. I wrote about the watch when it first came out. You could have bought it then if you're going to try and make it my problem. And on top of that, you know, Brew's not selling limited edition watches. Just give them a few minutes. I think they're saying sometime this fall, maybe November, we'll see new availability of these watches. So get on their email list and stop complaining.  You didn't get something quickly. This is a small business. Let's be realistic. It's not like you're trying to find a Seiko and they made thousands of them. It's not a limited thing because of demand. It's limited because it's a small company that's making it. And I think Jonathan has done a nice job with the design and with the way that he's kind of approached fulfilling orders. So give people a break when it comes to things like availability, especially when there's so much kind of complexity in sourcing things during COVID.  Uh, this is, this was difficult before and it's only harder now. |
|Jason Heaton|Well, I also find it kind of humorous that people, uh, you know, one complaint about some Houdinki articles is that, you know, you're, you're acting just as kind of a sales mouthpiece and trying to sell a watch. And then when you, when you actually do write just a, just a review of a watch, um, they complain that, uh, that it's not available to buy. So, you know, I mean,|
|James Stacy| You can't have your cake and eat it. It's probably not all the same people, but yeah, exactly. You can't please everybody, and at a certain point, especially when I tread into the comment section, even on a post that most people are just very happy with the watch and the rest of it, but I always try and think of that quote I've attributed in the past to James Hetfield of Metallica, who said, you can carpet the world or you can just put on a pair of slippers and take your pics, basically. You know what I mean?  Yeah, but I think this watch is really impressive. It uses a... The reason that you get the sub $400 price point is it uses one of those hybrid Mecca quartz movements. Yeah. So it's a quartz movement, which I think is really smart, and then it has a mechanical element for actuating the chronograph. So when you press the buttons, it feels a lot like a mechanical chronograph, and then when you do the reset, the second hand flies back. It doesn't kind of wind back. |
|Unknown|Yeah. |
|James Stacy| And I think it is kind of a best of both worlds. I could see there being a case for people who are saying, I would be willing to pay more money to have a traditional mechanical movement. And if it was just a one-to-one, like one engine versus a different one and from the same brand, then I get it. But I think there's, at least in my experience, it's pretty hard to get, say, a 7750 to 11 millimeters with a case and the rest of it. And it's not like this thing's lacking all kinds of water resistance. It has 50 meters of water resistance, so it's like it's still kind of a nicely designed thing. I just really love the way it looks. It's fun. People don't like the kind of asymmetric value to the dial that comes up a bunch in the comments and the 430 date. And look, I hate all 430 dates. This is no different. But this one, there's enough going on aside from the date that I find very charming and lovely, so I would give it a break on that count.  I like the asymmetry. I think it feels really good on wrist. I like there's this kind of weird negative space from about 11 o'clock to about 4 o'clock on the dial. There's an embossed logo, brew logo, but otherwise there's no text. I think the color and the layout kind of stand for itself, whereas you don't need a bunch of text or the branding or the rest. And I think they made a nice thing. By all means, check out my hands on with it if you want. I went all out with the photos. They're full of brightly colored candy.  My teeth hurt for a couple of days after shooting that because of course I couldn't just take the photos. I had to eat the candy as well as we went through that process. But yeah, that was a really good one. |
|Jason Heaton|I think this is a watch that for the price and just for the kind of gonzo design and just sort of... It's just so different from anything else. This is a watch I would buy or consider Um, purely based on, on appearance and for design. And I think it's a very design-y watch. I think every once in a while, a really design-y watch comes along. I think of Autodromo specifically, you know, as one of those watches that, you know, there's some watches you don't buy for the, for the movement or the provenance or the name you buy it because this is just going to look so cool on your wrist. And it really like immediately when I saw him post the first photos of that watch, I don't know when it was weeks ago. Uh, it reminded me of, of those, you know, and everybody else I'm sure.  those TV set Omega Seamasters from the early seventies. And you know, I used to own the blue, I think it was the reference 176.001 Seamaster Chronograph with a blue dial, which I regrettably sold years ago, but that wasn't the TV set version, but they made a TV set version of that. And I always loved that watch. And so I think I'm actually drawn personally to the silver dial version. It's not quite as funky, but I just, I don't know. I love this watch. I think it's just so. Yeah.  of a specific era and yet contemporary, and I think he did a great job with it. |
|James Stacy|Yeah, no, I agree. And it's interesting that you bring up Autodromo, because that was kind of the only thing that I could feel there was some peer for this watch, would be the current generation of the Group B that has the bracelet. Yeah, yeah. Which is also a watch that I absolutely adore. Bradley and the team at Autodromo did a beautiful job with the original Group B. I owned one and wore it for years and really liked it.  And that kind of has stretched on and now I'm always curious for one with a bracelet and I would love to see them do one in a gold tone. Oh yeah. Like a yellow gold group B would be hilarious. Yeah, yeah. And maybe they're a little bit more money than the metric, but they operate on sort of a different movement and they are a different layout and that sort of thing. But I do think them as sort of spiritually similar in that they have these very defined aesthetics that reference something that had its time and then kind of faded. |
|Unknown|Yeah. |
|James Stacy| Be it, yeah, 70s Omega kind of wild chronographs or the instrument cluster from a Lancia rally car. Yeah. Something like that, so. |
|Unknown|Yeah. |
|James Stacy|Some really good stuff. Why don't you take us to the next one with the Clemens Photic? |
|Jason Heaton|Yeah, the Clemens Photic. So this watch is one that's launching on September 14th via Kickstarter. It's going to go for £429, which I think comes out to roughly about $500. And so This is a watch that has been designed and will be assembled in the UK. Specifically that the brand is based in Scotland and I had a little bit of back and forth with Tom Clements for whom the watch is named and he mentioned that you know it's really important to him to do the assembly in the UK and he's really proud of that and apparently he's got a watchmaker who has some history used to work for Bremont and a couple of other brands and so he's got a good team over there. And I just think the design of this watch, this is a 39 millimeter dive watch. Lug to lug it's 47 millimeters and the thickness is 10.7 plus a 1.5 millimeter domed crystal. But this watch is, I think it's particularly beautiful. It's that kind of throwback dive watch look. It's got a little bit of Submariner to it. The really narrow domed bezel certainly kind of harkens to like a Blancpain or like a vintage Seamaster. It uses a Miyota movement, kind of keeps the price down of course, there's no date. It's got kind of a classic looking oyster bracelet. I just think this is, there's something just visually very appealing about this watch. It's different enough, it certainly has the hints of the watches I just mentioned, but I think it stands on its own based on kind of the handset that's used.  uh, Arabic numerals at 12 and six. And, uh, that, that really narrow bezel without any numbers on it, I think just makes it kind of a versatile, really handsome kind of throwback piece. And what's interesting about what, what Tom is doing or what he's planning on doing with this watch is he's donating a percentage of each watches sale to, um, he vows to, to plant a native tree somewhere in Scotland, um, as kind of part of a environmental push or, or kind of angle to this watch. And I think he's, he's uh refers to the the photic zone which is the the kind of the limits to which light can penetrate water and you get you know you still get things that grow like you know corals and um colorful fish and things that live in the photic zone before you get too deep and and 200 meters is probably about the limit of that um hence the the water resistance rating for this watch but i i think it's uh i think it's a really handsome piece i'm i'm looking forward to to kind of Uh, I'd love to, you know, check one of these out in person or if you managed to get one, get your impressions of it. Uh, I think it, I think it looks great. It looks really promising. |
|James Stacy|Yeah, for sure. Uh, I, I think it looks great as well. Uh, you know, I, I don't know the, the brand behind this, Jason, you spoke with, uh, with Tom and, and I think this is a great looking design as I like to always say it's Kickstarter. So do your research. Uh, you know, Kickstarter is not a promise. Uh, and again, I'm not saying this because of Clements or because even of another watch brand, I've just, I've supported, let's say five Kickstarter projects and four of them tanked. I never got the product and I lost my money. Yeah. I haven't seen that happen with watches. I feel like the watch world would absolutely, you know, blow up if that were to happen. Yeah. But it is something to consider. I think this is a good looking watch. I can't see any reason here that you wouldn't be able to make the watch that they're promising. This looks well, well within the range of the micro brand speed and has some nice, nice kind of details.  I think that the treatment on the rotor is very cool. There's like a laser engraving on the rotor, solid movement, looks like great loom, a nice size. I mean, what's not to like? A few different color ways look to be coming. And yeah, so I would say best of luck to Clements and we'll certainly be following that project as it goes through its stages. So that looks to be launching September 14th.  Next up, I've got one. They actually wrote me and then I saw that you'd put it on the on the list, and this is an interesting thing because it doesn't look like other dive watches these days. It has some callback to dive watches from ten years ago or more. Yeah, but this is the Arkin Instrumentum, and if you if you haven't seen this on Instagram already, it's a it's a wild looking thing. It's a forty millimeter titanium dive watch that I would say kind of shares some some elements with maybe the Seiko monster, maybe maybe some of the bigger boulder citizen eco divers from a while back, but of course it's not that big. It's a three hundred meters water resistance. It's got plenty of loom. It's an integrated bracelet, so it has a sort of like an IW and an older IWC style. You can't put a normal strap on it. Basically, you wear it on the bracelet. Yeah, another uses a Mioda nine oh one five has a date at six.  I think this is a really, really cool looking thing. It looks like they're making 300 to start. And it's a weird thing because the bracelet and the case have this very aggressive taper. So it's hard to imagine what the 40 millimeter sizing is going to feel like on your wrist. What do you think of this? I'm really interested. |
|Jason Heaton|Yeah, me too. This watch, it reminds me of several watches that I almost can't put my finger on from the past. But I think what really stands out for me is that this is a a $500 watch that's fully titanium, including this integrated bracelet, which I think is a really, for people that want those two things, especially together, it's a really attractive proposition. |
|James Stacy|And a ratchet extending dive clasp. |
|Jason Heaton|Yeah. You know what it reminds me of? I think only in the bracelet because of the way it tapers and then the kind of the format of the bracelet with those narrow middle links, I think Swiss army used to make a watch back in the day. And I can't remember what it was called the mock something or other, um, with, with a bracelet like this. But I just love the notion that, um, I think a lot of the, the kind of the micro brands play it safe when it comes to, to bracelets, they want people to, you know, they want to be able to kind of put a NATO strap or get like a kind of a Tropic knockoff or something. And I think this, you know, this company goes straight to integrated bracelet. They're like, this is what we're going to do. And I think it looks fantastic. And, Initially when I saw this, I was like, okay, this is a little bold for my taste. I'm still not sure this is my style. I think the, the hands are kind of funky and the funky markers on the dial, but you know, it's got a six o'clock date. The bezel looks really aggressive. So, you know, regardless of whether this fits into kind of my notion of, of what I like, which is kind of typically traditional kind of throwback looking dive watches, hats off to these, to, to Arkin for, for taking this step and just going super bold with it. |
|James Stacy| Yeah, the style of the bracelet for me really screams like Vacheron. |
|Unknown|Yeah, yeah. |
|James Stacy|You know, if you like the overseas, it's the same sort of link shape. Obviously, I'm sure one link for an overseas would cost as much as the Arken. To Arken's credit, to be clear. Yeah, I'm excited about this. I like that it doesn't look like a vintage effect sort of dive watch. It's doing its own thing. It kind of feels like something we would have seen in the watch you seek space, you know, eight years ago. Yeah. Alongside an ocean seven and dream and a dreadnought and that kind of thing. And yeah, no, I'm, I'm pumped for this. I'm, I wish, you know, I don't really understand. I guess I understand if it's a, it's a simple limitation of starting a watch brand, you make 300, but they're, they're numbered pieces. So I guess they're just making 300, maybe they'll do, they'll do other versions later. Right. You know, I, I would, you know, We'll have to see how it goes. But for these $300, I think they'll be pretty cool. And at $500, I mean, it's nice to have something to talk about in this world that's $500. Watches have gotten really expensive in the last two years. They were expensive before. We talk about this a lot. And with Seiko kind of changing the mode of the Seiko 5, it's kind of destabilized that lesser price point, the $100 to $300 price range.  But I think that a lot of people listening have probably had an SRP 777. They've had an SKX. And maybe you want something a little bit different. And I think this is one of your options for a little bit different. There's a handful of a little bit different on the list. But yeah, I'm excited to hopefully get a chance to see this. If you're curious, just stay in the mix. I'll get it on Instagram and a hands-on if possible later on. But that's the Arkin Instrumentum. And hit the show notes if you want to see what it looks like. It's a neat looking thing. |
|Unknown|Yeah. |
|James Stacy| Next up, let's hit up one from, is it Toceno? Yeah, so maybe you might remember this was... I'm not sure how to say the brand name is the only thing I'm worried about, but yeah, the Toceno Shellback. The Shellback. Which I feel like we've chatted about them in the past, right? |
|Jason Heaton|Yeah, Toceno had... Johan from Toceno had sent me an earlier dive watch that they did called the Blackwater. This was, boy, a couple of years ago, and I wore it and talked about it on the show, and that watch was really cool, and the quality just blew me away. It felt really a lot like kind of a 90s IWC. That one had an integrated bracelet as well. Yeah, and actually the Shellback, actually the pre-order opens today, if you're listening right on Thursday the 12th. And, you know, this is a watch that, again, you know, okay, so here are the watches we've just talked about. The Brew and the Arken and the Clements, they're all 40 millimeters or smaller. And again, the Ticeno is also, the Shellback is also a 40 millimeter dive watch. And This watch feels, you know, a cut above kind of the typical micro brand. And Ticeno is like a brand that nobody ever hears about. They're based in Gothenburg, Sweden, home of Volvo, among other things. But the watches that I've seen, and certainly the Blackwater that I had, really impressed me with the kind of the quality feel to it. It felt like a much bigger brand. But the Shellback Um, it looks fantastic. It has what's really unique about this one. I think, you know, he does a nice job with the hand shape, kind of keeping it unique. And then the dial markers kind of look Seiko or maybe even Bremont Supermarine. It's a sandwich dial. So the, the, these big markers, I mean, there's just giant, uh, our markers, the, the kind of dot hash and then double hash at the 12 or, or just massive. And, and it's a, it's a sandwich dial and he's got a blue version and a black version. So blue bezel and dial and a black bezel and dial.  Um, comes on a bracelet. Um, and you know, this, this watch just looks, I think superb. And I think, you know, judging from quality of, of what I've seen in the past, I think, uh, let me get the U S price on this thing. |
|James Stacy|650 on pre-order and 800 afterwards. |
|Jason Heaton|Tremendous. I mean, you know, again, you know, these, these brands, these watches we're talking about today are aggressively priced, spec'd really well, um, You know, certainly until you hold them, you won't really know the quality. But I have no doubt, especially with Toseno, because I've had one of their watches in the past, I think, I don't know, I'm excited. I think this one looks fantastic. |
|James Stacy|So, yeah, no, I agree. They've got, and it looks like they've got another, it's yet another one where we're seeing a ratcheting clasp extension. Yeah. In the dive clasp, which I think is, it's so nice to start to see that under a grand.  Yeah. That used to be something that we only saw from larger brands, and then we started to see weirdly large class on more entry level brands, and now we're starting to see these more polished designs. Yeah. Hallios has them, and we've seen them on some of the watches we've already talked about today, and then on this Tucsono. And I think this Tucsono looks really good. A nice size, 47 millimeter lug to lug should make it pretty wearable, 12 millimeters thick. You're right in the vein of 2254 Omega. Right. That's a nicely wearing watch. It comes with a RONDA automatic movement, a four hertz... Yeah, four hertz movement with 40 hour power reserve. I don't know this movement, the caliber R150. It must be... Just looking at the basic specs, it's a competitor to a 9015 or a ETA 2824. Yeah. Yeah. A really good looking watch, I think, from a brand that's continuing to prove itself.  And hey, you've got a fully loomed bezel. That's also a faith. |
|Jason Heaton|Hard to go wrong, right? Yeah. And this one, so this one also comes with, if you pre-order, it actually comes with a Tropic style rubber and a NATO strap. So, you know, you're getting a good amount for the 650 and this is, you know, compared to the previous two dive watches that we just talked about, this one has a Swiss movement as opposed to Japanese, if that matters to you. So I think, yeah, three promising divers in a row here.  I guess we move on to Raven with their Airfield, which is not a dive watch. |
|James Stacy|Yeah, this one I'm excited about because it's like an evolution of their aesthetic, of the Raven aesthetic. We've seen this dial and handset in previous watches. |
|Unknown|Yeah. |
|James Stacy|But I think they've just done a nice job with this. And what we're looking at with the Airfield again is it's sort of a take on an aviation slash field watch and it comes in blacks and greens, a white dial, a really handsome looking piece at 40 millimeters. It's 48 millimeters lug to lug, 13 millimeters thick, that uses a, you know, a Seiko sourced NH36 movement. I guess that'd be NH38 maybe without the date or the other way around. But they're making a handful of different versions. It comes with a bracelet. I think this is a really good looking watch. I mean, I'm a big fan of Raven. I think their dive watches and the stuff they've made previously is all really attractive and nicely made, and I really like the people behind it. They've been in the micro game for a while before Raven. Part of Raven's current management worked with Benares watches, another brand of which I was a huge fan, and was one of my entry points into watches way, way back in the day. And yeah, 700 bucks for this. You've got solid loom, domed anti-reflective sapphire crystal, and 200 meters water resistant. |
|Jason Heaton| So this is a fixed steel bezel and it has a ceramic insert, which is, I don't think I've ever seen that on another brand. I mean, short of something that has like a tachymeter scale on a chronograph, but a ceramic insert on a fixed steel bezel on, on what's kind of a field watch or a aviation style watch. That's a really unique feature. And, you know, we talked to Bill Yao last week in the episode, and this kind of reminds me of, of his, uh, I guess he calls the, the crucible.  uh that kind of oh yeah kind of a bolova a11 or mark 11 uh iwc style watch you know just simple kind of arabic dial two you know three hands um which one are you drawn to i like the green or the this white no date with that orange sweep hand looks fantastic yeah i think it'd be the the white no date i really like the contrast of that black ceramic insert|
|James Stacy| and the way it kind of nests in nicely with the printed numerals. Yeah. Day-date is so handy. Yeah, it is. So you'd really have to depend what you wanted the watch to do for you, but they're on pre-order now until the end of August for 600 bucks, and then afterwards they're 700 bucks, and it looks like they're shipping in September. Yeah, this is a brand that I've had experience with. I would have no kind of qualms ordering or pre ordering a watch from them and being worried about delivery or the rest of it. Yeah. Yeah, I like it. I think probably it would either be the white one or weirdly, I like the black one quite a lot too. The red second hand is pretty handsome. The green is a little brownie green field green for me, for my taste. But I do like that it kind of strays, it keeps away from that really kind of weirdly popular, like rich green that we're seeing on every watch right now. |
|Unknown| Yeah, right. |
|James Stacy|But yeah, it looks nicely made and that's a good price for a watch with a bracelet and with drilled lugs and with good water resistance and a nice size. And I think it's definitely worth looking at. And again, it's nice to look at some of these brands we're talking about are quite new to the market and some are still kind of developing themselves. And I think Raven has a pretty solid back catalog. You can go take a look at what they've already made and get an impression of what they're good at and kind of what they've kind of where they've kind of found themselves a space in the microbrand world. But I'll also include the last sort of story I wrote about them if you want to dig into a previous watch. But I think the Airfield looks like another winner for sure. |
|Jason Heaton|Yeah, looks great.  All right, now we've got one that you put on the list that I had never even heard of, wasn't on my radar, this Dietrich, I guess. |
