
# The Grey NATO – 283 – Diving The Channel Islands With Oceana and Blancpain
Published on Thu, 09 May 2024 06:00:00 -0400



## Synopsis
Jason Heaton and James Stacey discuss Jason's recent trip with Oceana and Blancpain, where he joined an expedition to survey marine habitats in the Channel Islands off the coast of California. James describes the diving routine, equipment used, safety precautions taken, and the experience of living on a liveaboard boat for several days. They also touch on Jason's new camera gear, wristwatches worn during the trip, and recommendations for calipers and watch straps.

## Links
- [episode page](https://thegreynato.substack.com/p/283-channel-islands-oceana-blancpain)
- [episode MP3](https://www.buzzsprout.com/2049759/15035500-the-grey-nato-283-diving-the-channel-islands-with-oceana-and-blancpain.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|Jason Heaton|Yeah. I got up there for, for an afternoon. Like I said, just to make sure that it wasn't exclusively now run by raccoons. Everything was fine. It's all good. Tied it up a little bit, tried to get the star link on, but it didn't want to connect. So I'll figure that out. And I'm trying to think of what else has kind of come up in the last, Oh, the other, the other big thing that's happened for me in the last couple of weeks is, uh, I didn't really talk about it. I kind of hinted about it. I put it on Instagram a little bit, but we haven't made it a point on the show. I've replaced my Leica Q. Oh, right. Yeah. After four years, I guess, of using that. Still in the Leica family, though. Still in the Leica family, for sure. Still have the Q, to be fair, because I'm scared of making a decision and then having to unravel it. You know, Leica decisions, camera decisions in general, expensive. But Leica ones, especially ones that involve new glass, expensive. Yeah. But yeah, I just kinda had this thing where I was at Watches and Wonders this year, and I felt like... And I'm keenly aware of this, because I've been through several cameras in the last 20 years of liking photography and taking it pretty seriously. I have this kind of hyper awareness of myself when I know I've maxed out what I can do with a camera. Yeah. If I know all the ways that I might wanna use the Q, which is to take pictures of watches. Yeah. I was definitely at the point with this where I was like, no, I've I've gone as far as I can with this camera. If I want to do better, if I want to create more interesting, if I want to try new things, I need to move to a more modern and I considered a Q2 and a Q2 still on the horizon if I end up not liking the one that I got. But I got the option through a friend of mine in New York, a photographer who recently moved most of his work to the SL3, which is like the full size big, beefy, brutalist Leica, he had a couple SL2s that he was selling, and the price was ridiculous, just very cheap for a nicely used, properly maintained, serviced by Leica, clean, bill of health SL2. So I picked that up and I immediately ordered an adapter for every lens that I own. So years of using the Q or with the M10, you don't wanna necessarily put a weird lens on the M10, because it won't be range finder coupled.  so you won't be able to focus it correctly. Whereas with this, this operates like a Sony, where you have the ability to essentially adapt to anything. It's a huge full frame, 47 megapixel sensor. I was able to put all my old Asahi Pentax, my old Canon 51.2, all of that on there. So I'm having a real blast playing with that. The camera's great. It's too heavy. I gotta go back to the gym.  Because the camera's about two pounds, and then the lens, I've only bought one lens, because I own a ton of lenses, but they're all manual focus. Yeah. They're either vintage or they're M lenses, which port really nicely to this from the M10, so that's a nice kind of complimentary option. But I bought the 24-70 Sigma Art, which internally is identical to the Leica 24-70. Yeah. Beautiful lens, also 900 grams, which is just shy of two pounds. Yeah, yeah.  So take those two things and then add a flash on top, which is probably a half pound, maybe 300 grams. |
|James Stacey|Yeah. You're doing curls. |
|Jason Heaton|Yeah. Holding it's not so bad. I think it's about four and a half pounds holding. It's not so bad, but think in your mind about how you take a wrist shot. Yeah. Right. You have to bring the camera up to your eye and then you have to rotate it interior toward the rotate the camera towards your body. Yeah.  And that rotation, my forearm goes, oh, you're not built for this, dude. Yeah. You can lift the camera up. I can hold the camera straight out. Yeah. It's just like a weird, you know, when you, you find that muscle and you're like, oh, I don't have that one. Yeah. Yeah. |
|James Stacey|Yeah. It's underdeveloped. It's like vestigial. Yeah. |
|Jason Heaton|Right. I'd be sitting there and I'd get two or three wrist shots. Yeah. And then I'd go, I'd go to check the focus and go back and my hand would be almost shaking.  And I was like, well, you definitely don't want your hand shaking when you're taking a picture. And so it's that kind of thing. And I'm not a hundred percent. I like the camera a lot. I'm not a hundred percent sure on this lens. It takes a great photo. It's really good for watches because there's a fairly short focus distance of about twenty four centimeters. Yeah. So I can do a wrist shot on my own wrist and also being a twenty four to seventy to eight. You can use it for anything like I could go on. I'm going on a trip in less than a week to Switzerland for the better part of a week.  And I'm considering just bringing this one lens and camera. Oh yeah, yeah. Just to give it a full rundown. |
|Unknown|Yeah. |
|Jason Heaton|I tested a couple other ones, all focusing... Granted, those listening who know the L platform, which is the lens system that the SL uses, but also Panasonic uses it and that kind of thing. If you know the L platform well, you're thinking of all these great lenses. I have a very specific need, which is I need a lens that has a minimum focus distance under 30 centimeters. Sure.  so that I can take a wrist shot of my own wrist, but I also need it to be ludicrously sharp, wide open. Yeah, yeah. So I bopped around... I've tried four lenses so far. I like this 24-70, but there's also a Panasonic 35-18 that I tested that weighs nothing because it's plastic. |
|Unknown|Yeah. |
|Jason Heaton|And I do... I know that plastic lenses are frowned upon, but the weight makes a difference in your hand when you have to do the motion that I described. Yeah.  So I'm also considering that, but I don't want to buy two autofocus lenses to do the same task. It feels wasteful. Yeah. Anyways, that's a very, very long explanation to say that I have now moved to a somewhat more modern, but still not actually modern. The SL3 is out, new Leica. So hopefully the photos and that kind of thing get better and allow me to do some more wild stuff. And this camera does some insane video and that kind of thing. So it should be a fun way to grow beyond the Q, but also knowing that if for whatever reason this system doesn't work out, most of it could be sold for what I paid for. And I could just move to a Q2 or Q3. Yeah. Yeah. Um, but I, I feel so much more free with what this camera can do versus the Q. Yeah. |
|James Stacey|I saw, um, Steven Pulverance when I was in Geneva and, and, and, and I, I kind of lifted it and looked at it a bit and I was struck by how heavy it was, but how beautifully made it looks. I mean, it just looks like a sleek machine. |
|Jason Heaton|Yeah.  Yeah, they feel great. I mean, they feel like a big premium camera. It's fun. I haven't done the new camera system thing in a long time, especially when it comes to watch photography, which is the thing that my brain is really kind of tuned for. Right, right. When we get to the wrist check, I shot the watches in my wrist check today. Just recently, I went over the photos and I'm just delighted. Oh, cool. I mean, to have so much more resolution for the crop is genuinely a lot of fun. |
|James Stacey|Yeah.  Well, that's worthy of a congratulations. I think new camera. Got to get the Q out your way. I think you got to give it a try. Yeah, I would love to try it. I mean, I remember seeing it when we did that trip up to Tobermory and I love the form factor. I love how small it is. I think I'm kind of headed in that direction. I think after.  you know, using big cameras for a long time, I'm kind of headed in the opposite direction. It's kind of like the watch trends, you know, I'm, I'm, I'm ready to go with a little Cartier tank and my wrist or the, you know, the, not literally, but in the camera sense of things, uh, kind of going that direction. |
|Jason Heaton|Well, it's, it's here for you. I'm sure we'll cross paths sometimes this summer and I'll leave it with you for a bit. |
|Unknown|Yeah. Cool. |
|Jason Heaton|Uh, otherwise look forward to seeing possibly a really, really, really well used cue on BST for a good deal, but it was recently serviced and it's running nicely. So I suppose we'll see. Yeah.  But yeah, that's a that I mean, that was a much longer sort of intro chitchat than I expected. I wasn't specifically planning on talking about the camera. |
|James Stacey|Well, it's been a while. I mean, we got to get caught up here. |
|Jason Heaton|Yeah. Yeah. True enough. True enough. You want to jump into some wrist check? |
|James Stacey|Yeah, mine's an easy one. I mean, I'm wearing a watch I was wearing last week on this dive expedition, and I'll definitely get into that more. But it's my my 45 millimeter titanium Blancpain 50 fathoms automatic. The reference 5015.  I had it on a long Blancpain NATO for the trip to fit over a dry suit sleeve. And I've kind of swapped it back onto like a ribbed, I think it's a cheapest NATO straps, kind of a mustard strap for, for kind of wearing around the house here. And it looks great. And I think, you know, this watch, it has those, as you know, it has these screw in strap bars, which are kind of fiddly. You have to have two specifically sized Allen head, you know, little wrenches to, to get out the bars and kind of fiddly.  And I just find that it, and with the 23 millimeter width, it's, it just, it's very specific when it comes to kind of what like real kinds of straps you can put on it. I've got the sail cloth that came with it, but I just don't wear that very much. And so I find this watch works really well on, on a series of NATO straps, just 22 millimeter ones, because it's, it's got those screwed bars. It's almost like they're just fixed. And then I don't know, kind of, kind of brings down the, the lux element of this thing and makes it more of a tool watch. So that's what I've got on. |
|Jason Heaton|Very nice. Yeah. Good one. What about you?  I've got several sort of watches in currently. My desk is actually kind of covered, but I'm going to talk about the new Seiko SPB 451, 453. Yeah. So these are the 2024 versions of the 2020, like SPB 143, which I've talked a ton about. I've done videos, we've done episodes. |
|Unknown|Oh, yeah. |
|Jason Heaton|On record, deeply for that. Yeah. This is the brand new version. So slightly different movement, new date placement, otherwise very much a series of small, subtle refinements that lead to I would say a slightly nicer watch that's otherwise very similar to a watch I already absolutely loved. Yeah. I think in the past four years since the 143 came out, the value proposition presented by this watch has changed because the competition's gotten better. Yeah. So I'll talk about that when I get to the actual full on review for Hodinkee. But as a version of a watch that I already liked, I really, really like these. I've got the black and the blue, so that's the... The black is the 453 and the blue is the 451. And I'm spending the day, I spent part of the morning doing the first timing phase for these. Obviously the movements are a major issue for people who are keyed into Seiko these days. People want to know how they perform and that sort of thing. And this uses a slightly new movement, the 6R55. So I've had it on the timing machine and I'm going to do full wind, full wind the last 24 hours and then something in excess of less 48 hours. Oh, okay. Cause they have a 72 hour power reserve. Yeah. And that should see where they kind of actually kind of balance out in terms of timing. And it's nice. I've got two here, so it's still anecdotal, but it'll be like slightly more data than one anecdotal. Yeah. Yeah. As far as how the movements do, but yeah, I've been wearing them around the bracelets got a few refinements, which makes it in my mind, much more wearable. You still get drilled lugs, great loom. They've moved the date to four 30.  The thing I've learned is I think part of... A decent portion of what bothers me about 430 dates is that the angle of the text for the date... Yeah, you have to cock your head. Is the same as a three o'clock date wheel. Yeah, yeah. So you have all this text on the dial that's oriented east-west, like normal text, right? And then you have this one little piece of information that's tilted 30 degrees in one direction. Right. And they don't do that here, and it makes a huge difference.  because it feels so much more intentional when you glance down and the date is aligned with the rest of the text on the dial, like it's not canted off to one, like not tilting away. It doesn't seem like that'd be that hard for brands to do. Look, if you're gonna do something like this, I would say two things. If you're gonna do a 4.30 date, do it like this one. And two, if you're gonna do a watch with a 4.30 date, offer a no date version. Those are my two tips. Yeah, yeah.  Just give people the option. Because if this watch, even if it was the same money, didn't have a date, it just removes the thing that is an impediment to some people. There's something about a 430 date that looks like you forgot that you needed a date. You're like, well, we'll just punch a hole in the dial there, it'll align with the disc, we'll be fine. And this feels a little bit more intentional, a little bit more refined. So I'll have my full story for Hodinkee probably within a couple days of when this episode comes out.  So be sure to check that out. It'll include things like timing, data, and the rest of it. But otherwise, it's going to be largely building on my review of the, my several reviews of the 143, because these are like very closely the same watch. |
|James Stacey|Do you still have your 143 or did you sell that? I can't remember. |
|Jason Heaton|I sold that. Yeah. Back when I did the whole sell off six months ago or whatever, it was one of them that went, I didn't even have to list it. I just casually mentioned in a chat with somebody on the Slack that I was considering letting it go, and they said they're keen on picking it up. So it went on to a new home. Amazing. And I don't miss it, and I don't think I would buy... This is the same thing I said when these watches, these new ones first came out. I like them a lot, but I've already had the experience. Yeah. They're not that different, but if they do what they did with these, with the 2024 series and do a ton of different LE cool versions, but on paper, if you've just been waiting, it's a slightly refined, slightly nicer 143, which was already a watch that I really liked. And it largely comes down to your expectations for the accuracy of the movement. Right. Yeah. Yeah. If you're expecting COSC timekeeping, this watch will almost certainly let you down. Yeah. I'll have more data in the next 72 hours. But if you're expecting, if you're okay with a slightly wider sort of setup, like what Seiko is doing these days, I think they still offer a pretty solid, pretty entertaining, great looking watch for the money. |
|James Stacey|Yeah. You're right though. It does feel like it's gotten a little bit like in the, even in the past few years, I think it's that, that, that watch from Seiko has kind of gotten lost in a, in a more crowded space of watches around that price that are very good. |
|Jason Heaton|Look at it's like to a certain extent, it's our job to be picky, especially if I'm picky about things I know about. And the thing about this is four years ago, it was less common to have micro adjust in the class. It's not now. So a $1,500 watch, there's no micro adjust.  There's only two points of pin micro adjust. And other than that, there's a fold out dive class, which is something people don't need, if I'm honest, and that's coming from two divers. Yeah. Yeah, I think it's little stuff. I'm going to continue to harp on the point that when I see a bracelet in a four figure watch, even a thousand dollar watch, but if I see one with a bracelet and it uses pin and collar, Yeah. I don't think that that bracelet was designed by someone who loves watches. True. That bracelet was designed by someone who knows what every piece of a bracelet costs, and this is the cheapest way to do it. Yeah. But when there's six, seven, $800 watches that have single sided screwed links that you can size in... It took me several minutes to size each one of these Seiko's. Yeah.  And the other thing I have on my desk, and I use this only as an example, because I will talk about it later on, is the VPC Type 37HW, which I have in from VPC from Thomas, and that watch has single sided screws and took maybe 45 seconds to size. Yeah, yeah. Still a good watch. I could not blame anyone buying it, but they're not checking every single box as they go. Right. So far, I don't know any Seiko that is doing the single sided screws and quick release and some sort of a move like a COSC, like why doesn't... Seiko is a huge company, why don't they have something like COSC? If there's Metas out there and there's Green Seal and other big companies are doing this, why not make this some sort of a priority? Because I think it would only increase the confidence that people have when they're buying one of these watches, especially if they're reading about the watch in a review from you or me or whatever, and then going on a website and buying it sight unseen. Yeah.  But yeah, that was, again, a very sort of long-winded take on another segment in the show. But I know it's a watch that people are kind of keyed in on, especially those who maybe had held their breath for the 143 in its generation, like the last few years, to see what sort of refinements would come out. But like I said, there'll be a full story on that. And if you have questions about it, you can hit me up in the Slack or the comments on that, or there's multiple ways of connecting.  let me know if there's anything specific to cover. I will endeavor to what was the what was the one measurement we that came up on slack. Oh, oh, minimum, minimum bracelet size. All right, I'm gonna add that to my list, which is gonna be a real pain. I hope you guys appreciate it. It's gonna be a pain to size this bracelet all the way down because every link has a hole. So I have to assume they can't all come out, though.  And, and what was our new... I don't know. Maybe you could go down to no links. |
|James Stacey|Our new wrist measurement too. What were you going to call it? |
|Unknown|The wrist diameter or something. The wrist stage. |
|Jason Heaton|All right. Well, that's enough of that nonsense for the moment. Lean into the puns here. You want to dive into your, your trip for the last week? Sure. Yeah. |
|James Stacey|Yeah. And it was a good one. |
|Jason Heaton|So why don't you start really high level? Like we assume someone missed the last three or four episodes and jumped in on this one. What was the trip? What were the goals? What was your role? |
|James Stacey|Yeah. So, um, Oceana is a kind of a big, if not the biggest kind of ocean conservation organization in the U S possibly the world. Um, they've got some, some big names on their kind of board of directors, Sam Waterston, Ted, Ted Danson, uh, et cetera. Um, kind of well-known, they do a lot of fundraising. Uh, they're trying to drive policy at the kind of state and national level and international levels trying to, trying to get laws passed to increase the marine protected areas. And, you know, put more guidelines in place in terms of fishing, all of that sort of stuff. And, uh, last fall when I was in France, uh, and you came a couple of days later, I had moderated a panel of people and one of the guys on the panel was the CEO of Oceana, um, who has actually recently announced his retirement. Um, but Oceana and Blancpain have had this kind of overlapping relationship for a number of years. And Blancpain, of course, through their ocean commitment program has provided sponsorship to a great number of these types of organizations, including Oceana. And this past year they approached Oceana with the offer of underwriting a number of expeditions, research expeditions. And Oceana has not done a lot of research work, like hands-on research work themselves. They've often pulled research data from various organizations in terms of fisheries and marine protected areas and species counts and that sort of stuff. So This was something of a new venture for them to actually get out on the water with their own people and get in the water. And so this expedition out to the channel islands off the West coast of the U S uh, in California was a bit of a proof of concept for them. It was, it was an idea of, of getting their team together out on a boat living for four days and nights among kind of some of the less visited channel islands out of Ventura.  And, and doing some habitat surveys, underwater habitat surveys, some ROV work, uh, you know, putting remote operated vehicles underwater and kind of deeper water and doing some, what's called E-DNA collection where they scoop up water, uh, filter it down and then analyze it for DNA from all the critters that, that have lived and passed through that, that area. So those were kind of the high level goals that Oceana had with the, this underwriting from Blancpain. And, uh, I was invited along to.  kind of do a number of things. I was, I was there to, uh, be one of the dive team photographers. So there were, we kind of broke up into three dive teams and each team had a photographer to take pictures of what we were seeing, um, as well as kind of help provide this type of content to Oceana and to Blancpain for social media feeds and for reports and things later on. And then I signed on with Oceanographic magazine to file daily dispatches on their Instagram stories. And so, I was, I was, I was pretty busy, you know, like every day, a lot of photography and shooting kind of videos, topside and kind of talking head stuff, boat tours and interviews with, with various members of the crew. So that, that's what we were doing out there. And it, it, um, you know, I I'll admit to a bit of anxiety leading into it. There were a number of things that I wasn't sure about, uh, for the few days prior to the trip, uh, weather being one of them, uh, there were forecasted kind of big seas and high winds. And I was, you know, Worried that everyone would be seasick and, and dive conditions wouldn't be great and whatever. And then just, you know, in terms of expectations around my role, um, I wasn't exactly sure how it was all going to play out, but, uh, in those, in both respects, uh, turned out really well and it went well, only a couple of people got sick and that was only for the first day or two. I, I had no problems myself. And if, if people do want to kind of check in on what, what I was doing in case you missed it and you are on Instagram, you can go to, to oceanographics.  Instagram page and go to their kind of profile and under highlights, you'll see one of the highlights is the, uh, the Oceania expedition. They've saved all those stories. So you can, you can go back and, and scroll through those and watch them. |
|Jason Heaton|But, uh, you can definitely find those in the show notes. Yeah, for sure. Yeah, definitely. Let's, uh, when was the last time you were on a liveaboard? |
|James Stacey|Uh, I've done two liveaboard trips before this. I did one, uh, also with Blancpain, that was five years ago, I think it was. And we were out in, And then I did a three or four day trip, uh, on a liveaboard diving the wrecks around Isle Royal in Lake Superior, which was a bit more, that's right. It was a bit more like this trip in that it was a smaller boat, a little more Spartan conditions. And, you know, the, the one to Socorro was on a dedicated liveaboard dive charter with, uh, with, uh, with, uh, uh, with, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, you know, lovely sleeping quarters, um, nice galley, you know, uh, big screen TV with, you know, DVDs and, and just kind of comfortable surroundings. This one was a little bit more, I guess I would say Spartan. It wasn't necessarily uncomfortable most of the time, but it was a lot of people. We had 17 people, uh, nine of us were diving and then we had logistics folks and safety coordinators, uh, someone from Oceana who was handling kind of communications and, and audio and video stuff.  And, uh, and then the ROV crew and the boat was a 62 foot former fishing boat, uh, based out of Ventura called the peace boat. And I, I know that some people who maybe live out there have done some diving in the channel islands are familiar with the peace boat. Uh, it's, it's kind of a 1970s vintage, uh, 62 foot wooden fishing boat that was turned into a dive charter. And so it's got a nice big open back deck for dive gear and a step off or step on, I guess, if you will, transom.  uh, Gates on the side, I'm sure in starboard for jumping in. Um, the sleeping quarters were a little challenging. I will admit they were below deck and we were kind of in stacked berths. So, uh, I was lucky enough to score a kind of a double width one, which was meant that it was about double my body width and about just my, my, my height. And then the bunk above me was about eight inches above my face. So, you know, if you can picture sleeping in, a pretty small space with all your gear because there really wasn't room to store like duffels and, and that sort of stuff. So I was in there with all of my, my kit and sleeping in a sleeping bag, uh, kind of right below the stairs. And that took a little bit of getting used to, but, uh, you know, we were, we were there to dive and we spent a lot of time kind of in the common quarters up in the galley, sitting at all the tables and chatting about the dives and downloading photos and eating and playing music and that sort of stuff. So.  it, let's just say it engendered teamwork and cooperation and camaraderie. No, no, nothing came to fisticuffs or, or harsh words. So that was a positive thing. |
|Jason Heaton|The liveaboard experience, my guess is it varies greatly. Mine was a very long trip. It was 15 nights. Yeah. It is a fascinating experience because I feel like it's one of those things that lives up exactly to the movies. You know what I mean?  Yeah. You grow up watching Cousteau documentaries, and then around the time that I did Clipperton, we had been obsessed with everything from shadow divers to blue water, white death. When I was on Clipperton, I read Blue Meridian by Peter Matheson, and just that experience really does live up to it. But I do think, looking at some of the stuff that you published from last week, that I had a fancier version, like more hospitable version is maybe the right word, versus a little bit more functional, the boat. Yeah.  Yeah, more space for sure. I only had two people and it was me and one other guy in the room. We had our own shower, all that kind of stuff, pretty ritzy as far as dive boats go. I'm just thrilled that you had a good time and the stuff that you were putting out, both Oceana and for Oceanographic May, was so much fun to follow along with. It looked like a really great time and it also... This is the other thing that I found interesting about Clipperton was you dove two, three, four times a day depending on where and when and conditions and the rest of it. Yeah. But there was always stuff to do otherwise. Definitely, definitely. With the content requests that you had from the various parties, what gear did you take with you? Because you said you were kind of gear limited or space limited for gear. Right. What did you take to be able to shoot underwater, to get the stuff top side? I'm sure people would be a little bit curious about kind of how you tackled that endeavor. |
|James Stacey| Yeah. Um, topside stuff was easy. I've got my iPhone. Um, and I used that for doing, you know, it was largely for Instagram stories. So the iPhone works perfectly for that. I was able to do interviews with the expedition leader, the ROV guys, uh, the guy, the scientist that was doing the eDNA collection and kind of boat tours and kind of daily intros of myself talking. And so that stuff was easy. The underwater portion. |
|Jason Heaton|And for that, are you just using the built-in microphone or are you using an external? |
|James Stacey| Uh, I used my AirPods for some of the stuff that I, where I was kind of introducing the day. Uh, when I interviewed other people, I just, just shot them just using the built-in mic and, and surprisingly it came out okay. I think, you know, a little bit of ambient boat noise was, was welcome. I think that kind of adds to it. |
|Jason Heaton|I think the other thing to point out, just because people may ask, you're still on an iPhone 11. |
