
# The Grey NATO - 123 - Diving Deeper With Ocean Explorer Extraordinaire Laurent Ballesta
Published on Thu, 10 Sep 2020 06:00:13 -0400



## Synopsis
Jason and James discuss an upcoming camping trip in Jason's Land Rover, and some new outdoor clothing from the brand Norrøna that they received to test. They talk about the work Jason has been doing renovating an old property, including installing a new floor. They then have an in-depth interview with renowned French underwater photographer and explorer Laurent Ballesta about his ambitious diving expeditions, use of technology, partnership with Blancpain watches, and a recent groundbreaking expedition living in a pressurized habitat for a month while diving in the Mediterranean. James also discusses his new leather bag from the Observer Collection as a celebration of the podcast reaching 100 episodes.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-123-diving-deeper-with)
- [episode MP3](https://www.buzzsprout.com/2049759/11310997-the-grey-nato-123-diving-deeper-with-ocean-explorer-extraordinaire-laurent-ballesta.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|Jason Heaton|So I've got a little story along those lines. We had a Mazda Miata, a 2008 Mazda Miata, that Ghoshani mainly drove to and from work. And now she's been working from home, and it's been sitting. And we decided to clear out the garage and sell it. And we bought it about five years ago.  When we were looking at the car at a dealer, I was looking at all the old paperwork and I saw this note on one of the early receipts, repair receipts that said that it got an entirely new engine installed. And I was like, what? You know, this car, low miles, like it had gotten this engine within the first 10,000 miles of ownership from the previous owner. And so I was reading the notes and it looks like what happened was, um, it was in for an oil change and whoever did the oil change did not seal the oil filter well enough. You know, they have a seal that just threads on and screws onto the engine. And that seal was clearly not good enough and it lost all of its oil and seized the engine. And so I assume it was under warranty and he had to have a new engine put in. |
|James Stacey|Warranty or, you know, certainly if it was done at the dealership, but whoever had done that service, their service depot would have been on the hook for that.  that whoopsie. Yeah, I mean, I had a friend lose. What would it have been? Jeep Grand Cherokee of some sort from over a decade ago. This is a while back, but the place forgot to put the drain plug back in. Oh my God. So it was already warmed up when he grabbed it and either the drain plug was just barely in place or... I don't know why you would put an oil drain plug kind of back. Yeah, yeah, right. You kind of want it all the way in how it needs to be or off, because you're still draining oil. Yeah. But he got it the mile home or whatever and parked it and proceeded to just be able to see it drain the rest of the oil. And sure enough, it had caused some pretty extensive damage to the internals. So yeah, that's always a risk you run, right? Especially, you know, I take the Jeep to one of those kind of quick places that you don't have to wait a long time, like not a normal garage, a place that does oil changes. And yeah, it's not something I've really convinced myself that due to the cost of my own time, that it's worth it to do it myself. But I may get there at some point.  Yeah. And, you know, the last thing I've got on my list here before we get into a risk check and a pretty fun main topic, a huge chat with a really interesting guest today is I know that people are listening and wondering, you know, oh, it's the 10th or whatever when this comes out. And I don't have my Q&A from August yet. And I know I have the file. Jason and I recorded it just a little while ago.  with the hopes of putting it out, you know, in the first few days of September. And the schedule just kind of got away from me. So everybody will get, you know, a refund for what they're paying monthly for TGN. But no, you know, I apologize. This is a new format that we're going to where the Q&A is kind of a floater episode that should come out kind of within a couple days of the start or end of a given month.  Um, and this one's just going to be a little bit late, but I'm hoping, uh, early next week, if you're listening to this on the Thursday, it comes out. You might have to wait three or four more days, uh, for me to get that episode ready. It's just been a busy season between, uh, Geneva watch days. And then as we're talking about this, the whole reason we're recording this maybe even a little bit earlier than we might is because there's going to be, um, watches and wonders Shanghai. And, uh, so like seven hours we'll kick off and that could change my entire schedule for another week. So.  I'm doing my best with the Q&A. I will get it up to you before I have to publish the September one. It's a bit of a learning process that way. But for those who are waiting for it, it is coming. We're not skipping it. I'll get it done. There's only so many hours in the day and we're doing our best to keep the ball rolling with our biweekly episodes. So I appreciate the patience on that one and a huge thank you to all the great questions. We got so many questions. We have leftover questions for the next one. So, as we always say, if you've got a question for us that isn't, you know, when is the next Q&A coming out? Because I've answered that one. You know, put it into a voicemail on your phone, email it to thegreatnadoatgmail.com, and we can't wait to hear your happy, beautiful voice. Jason, what do you got on wrist? |
|Jason Heaton|Lately, I've been wearing the CWC Royal Navy Diver. This is the 1983 reissue with that really beautiful poured resin, fully hashed bezel, uh, the quartz one. Um, it's just been, it's been a great watch for banging around. It's a watch that, uh, if we had done, if we'd released the Q and a episode before this one, I could actually refer to a question that we got during that, but I'll, I'll make people wait and listen to that. But, uh, um, yeah, I think it's going to be, I haven't quite decided what I'm going to wear on this, uh, Land Rover camping trip, but I think it might be this one just because, uh, it's a watch I don't really have to worry about.  bashing around. It's pretty steady and of course it's got some British provenance which seems to go well with the Land Rover trip. So I'm breaking that in today and I'll probably keep it on the rest of the week. |
|James Stacey|How about you? I actually have a special one. So it's a watch that I had wanted to take a look at for a really long time but there was no reason to because there was no real demand for a bunch more coverage through Hodinkee. It was something that we covered a bunch when it came out and the interest in the watch I think was more like mine than most people's.  And that's the Tudor Black Bay Chrono in steel and gold. Beautiful. So I got a chance to borrow one of these for a bit, and I haven't really had the conversation about when it's gonna go back. It has to go back, of course. But man, I got it in and popped it off the bracelet, and I've been wearing it on NATOs and leather NATOs, and now I have it on 22 millimeter Zulu Diver 328 rubber NATO. One of my absolute most favorite straps in existence. It's the strap that I can't seem to take off of the Seiko SPB 143. But I've been wearing this thing around and man, is it a lot of fun. For me, it counts as a big watch, not so much in width, but in all of its other dimensions. It has a real chunky, classic sort of big sports watch feel to it. And I really love the two-tone as soon as it's not on the bracelet.  a different strap really pads the like retirement guy feeling of the two tone. Right. If you know what, if you know what I mean, like two tone, I kind of go back and forth on sometimes you see it and it's perfect. |
|Unknown|Yeah. |
|James Stacey|And you're like, Oh, I get that. Or you see it on the right retirement guy. And you're like, man, that looks good. Like that guy gets it. And then you were like, yeah, but it doesn't look silly on me. Yeah. Whereas I think, I think, I think we're saying, I'll say, I think I don't think that this looks silly on me. |
|Jason Heaton| The photo you posted on Instagram looks great. |
|James Stacey|I mean... Yeah, super fun, tons of texture, great loom. The extensive amount of black that they used to pad the kind of transition between steel and gold is, I think, what makes this work. And then, of course, the John Player special vibes don't hurt at all. But I think... Man, it's funny, because I think this would be in my top three from the brand right now. I think it's so fun. Geez.  and i'm not a not a two-tone guy that as soon as you put it on the bracelet i become significantly less interested in it at an aesthetic level yeah it's also a lot of weight the 41 millimeter black bay case on a on a bracelet is a lot for someone who's used to wearing 40 millimeter watches on nato's all the time yeah but yeah i'm absolutely in love with it i'll miss it when it has to go and and if there's you know one of those things where I think it'll be on that list of watches mentally, where you're like, well, if I was offered a good enough deal, I'd pull the trigger. I would definitely pull the trigger on this. I think it's so much fun. Might even be the kind of thing that would talk me into a bund, just because I think it would probably look pretty darn cool, maybe with a jean jacket. Oh, totally. Totally. I mean, jeez. Yeah, I think it'd be kind of fun. Yeah, for sure. But that's my risk check. A fun watch, and A big thank you for Tudor for having one available to send my way for a look. And yeah, it's been great. We actually got a bunch of watches in just a couple of minutes before the show, which I'm excited about. But that'll be for a later episode, some new, pretty crazy, interesting sort of sports watches. Very cool. Yeah. |
|Unknown|Yeah. |
|James Stacey|Nice. All right. So what do you say we get into today's main topic, which is something that I'll let you introduce.  Uh, but it, you know, I'm, I'm, I've, I'm through editing what you're about to hear and I'm, I'm pretty thrilled with it. So I'm, I'm excited for this. |
|Jason Heaton|Yeah. Yeah, I am too. And I, I hope people really enjoy this one because, uh, you know, Lauren Ballesta, who's the subject of today's interview from, from a few weeks back, uh, he goes under the radar with a lot of people, but I think if you know of his work, you know, how spectacular it is. Um, in my opinion, he's, He's not only one of the most exciting ocean explorers around, but I think he might be the best underwater photographer that's working today. Um, and I think the fact that he's French and he has kind of a flair for, uh, history and, and kind of the history of French diving exploration, I think doesn't hurt. You know, he doesn't have the Cousteau name, but as he, as you'll hear in the interview, uh, he was inspired by Cousteau as a child. And I think he's kind of followed in that rich tradition. He's, He's got a small team of divers that he works with regularly, and they travel all over and do these just insanely ambitious expeditions. And they always wear red dive suits from Aqualung and Blancpain watches. Blancpain is his major sponsor, which is really cool. And then they make these extraordinary films about each of their expeditions. And they're not really flashy topics. There are guys out there that are diving with great white sharks or, you know, descending to the bottom of challenger deep. Um, but his stuff is a little more subtle, but it's also really ambitious and highly technical. He's got a marine biology background. And, um, you know, one of his earliest expeditions was actually to dive to, it was over 400 feet off the South African coast. And, you know, he did this with his team on rebreathers and they were filming and photographing this living fossil fish known as the coelacanth in its native habitat. And, uh, the coelacanth is, is a strange creature that had been caught by fishermen, but no one had ever photographed it or filmed it in its native habitat because it's so deep and in this very remote part of the world. And, um, and then he followed that up with an incredible expedition to Antarctica. And then more recently he was in French Polynesia, diving in this atoll there where every year, like on one day, there's this incredibly big grouper spawning that brings a huge aggregation of reef sharks that are feeding. And if you just Google Laurent Ballesta sharks, or look it up on YouTube or something, some of the footage is just stunning, incredible. And I've got a book that he produced out of that, and it's just spectacular. And then just most recently, just this past year, he and his team went to the deep Mediterranean for a month, and they were using rebreathers, but they were living in a dive habitat.  and diving out of a diving bell every day for a month to, to photograph and kind of research the seafloor of the Mediterranean. And, you know, this is not easy stuff. This is not made for TV stuff, but, um, it's, I just, I love the, his passion and his kind of flair for, um, uh, you know, just, just really pushing, pushing boundaries. And, uh, and so it's a great talk. He's, um, He, you know, confesses right at the beginning. Uh, his, his English isn't, uh, he isn't as comfortable in English as he is in French, obviously, just as I'm not very comfortable in French. Um, so, uh, but I think the interview came off really well and, uh, uh, you know, you'll hear the passion come out. He's, he's, he's a pretty introverted, serious guy, but boy, when he gets on the topic of diving and photography and some of his ambitions, you can really feel it coming through. So, um, it's a fairly long interview. I hope you enjoy it. And, uh, Yeah, here we go with Laurent Balesta. Welcome, Laurent Balesta, to the GrayNATO podcast. Thanks for joining us. Thank you. You're welcome. Last we met was on a boat down in the Riviera Jijedo island chain off of Mexico and obviously a very different time and a different world for both of us. |
|Laurent Ballesta|Yeah, that was a great experience last time in Mexico. Yeah, but it was a in the world before. |
|Jason Heaton|Exactly. And you've been very busy since. And I want to, in a little bit, start talking about Gombessa 5, your Mediterranean adventure. But before we do that, for the sake of our listeners, I thought maybe we could start with a little bit of your background. You are a marine biologist by training and also a very accomplished underwater photographer.  I'm curious how you got your start. How did that all start? |
|Laurent Ballesta|I would say that first I started to dive, of course, when I was a kid, a little bit by myself, because in my time there is no diving school for kids. You had to wait to be an old teenager to be allowed to start. So I was quite impatient, but, I dove, I mean, I make free dives and snorkel since I can remember. Yeah. And a bit alone because my parents were not diverse or not even, they didn't know how to swim actually. But they really love, not the sea, they love the beach, you know. They went at beach all the time, all the time, just, you know, taking sun.  And it can be so boring for kids to be on this kind of sandy beach, you know, no rock anywhere. And you're alone in the sand and after to have made a few holes in the sand, what you can do. And you need to play, to imagine. And there is a very good source of imagination was the Jacques Cousteau films and documentaries. So I played Cousteau with my brother and as my parent was not divers and a bit scared about sea, everything was forbidden. Don't go in the water just after lunch. Don't go in the water where you cannot stand. Don't go in the water because there is jellyfish, because there is uh spine on the feces or you know all this kind of fake they are they had in their mind of people who don't know yeah and and but for my brother and myself that was so forbidden that it was a kind of challenge and and maybe without the the film of cousteau it would have been a forbidden world and that's it yeah But it was so attractive because of what I was watching at the TV. And at the same time, it was forbidden to go. So that was pure adventure for my brother and I to go in the water, even if it was just 50 centimeters depth. Even if it was just to look after crabs or little fish, but everything looked for us so dangerous.  forbidden. So we live great adventure. And, and trust me, I mean, this kind of adventure I had as a kid, give me the same feeling as the adventure now. Yeah, of course, he has to be deeper and sometimes more challenging, of course, and all the same. But I think that my, my pleasure to To go underwater, as I do, was a technique challenge, was the idea to go in pristine places, virgin places, where nobody dove before. That really came from this old time, where it was something out of the rules. |
|Jason Heaton|Oh sure, yeah. It seems like there's a very strong tradition of both seafaring, you know, sailing and water sports and diving in France. I mean, you have obviously Cousteau, Jacques Mayol, you know, yourself. I mean, there's such a strong tradition of diving and diving innovation. |
|Laurent Ballesta|Yeah, you're right. Jacques-Yves Cousteau was maybe the pioneer, one of the very first.  But recently, I discovered on, I mean, recently, it was a few years ago, but during a conference trip in California, from Santa Barbara to Los Angeles, I discovered that there is an old diving history in US too, in this place. Because of gas research and offshore platform, offshore rigs for oils and that has a lot of divers who are able to go very deep. But I discovered that there was a big diving history in California too. But I think really that there is, yeah, diving history start in France just before the Second World War. Yeah. And very fast, big history start also in California as well. And during decades and decades, there is a big commercial fight for deep divers from France and from California. Huh. Interesting. |
|Jason Heaton|Um, and then this passion for the sea obviously led you to obvious, I assume in university you studied marine biology. |
|Laurent Ballesta|Yeah. It looks to me obvious because it could have been archeology, or why not just art or this kind of... But if you remember the Jacques-Yves Cousteau movies, the character in the film who was the most prestigious was the marine biologist able to explain everything, even to the commandant Cousteau himself. So it looks to me obvious that the main character, the most prestigious place or job to be was marine biologist. So I make scientific studies from very young, but I think that my, I don't know in English, my deep nature was more artistic than scientific. But anyway, uh, I, I study a little bit against my nature science, uh, until to be a, I don't know, to say PhD or something like that. I'm not sure in English. But I spent my time on site to continue to produce photography and text and, you know, the most artistic stuff. And I was very lucky to be able to link to link both approaches, the artistic one and the scientific one. And I think that's really the identity of Gombeza Expedition. There is a very serious scientific aim, but there is also a very serious artistic ambition to tell the story. |
|Jason Heaton| Yeah, I was going to ask about that. In preparation for our interview, my wife and I watched three of your Gombeza films, the Coelacanth, the Antarctica film, and the Fakarava shark film. And I was really struck by the combination of really deep science, you know, tagging and photographing the Coelacanth for the biologists and doing the stitched photography of an iceberg. And it struck me how there's this mix of art, artistry and science. And I think that's what separates, that's what sets your work aside, apart from other, um, underwater photographers, I think. Do you, do you shoot for fun? I mean, do you, do you like to photograph, do you carry a camera when you walk around on land or when you take vacations? |
|Laurent Ballesta|Not really, not really. Uh, my wife tell me that I should make more picture of, of, uh, Daughter? For me, underwater still photography is something necessary. And of course I'm talking about what I do. You cannot stay underwater. You can't just go and come back. You cannot stay, you cannot leave underwater.  And everything underwater is so fast. And even in the clearest water in the world, there is fog everywhere. I mean, the clearest water, it's 40 meters, 50 meters, maybe 100 meters. What is 100 meters of visibility on land? |
|Unknown|Yeah. |
|Laurent Ballesta|It looks to me that still photography is something so necessary underwater because of that.  You cannot see, you cannot watch for long. So you really need, you must have still photography just to push longer the observation, the contemplation, the pleasure. You really need that. And now with the very modern camera, they are more sensitive than your own eyes. So sometimes when I make deep dives and where it's very dark, It's easier for me to watch, to understand the ecosystem, the landscape around with my camera than just with my eyes. So, yeah, that's why I think I make underwater photos, because I cannot stay, I cannot see very well. And the part of science and of artistic is, I would say that every big expedition I lead start was a scientific mystery first. What the silacant is pure mystery himself or of the or the deep ecosystem of Antarctica, how it's possible to have such a biodiversity in such deep and cold waters, and the 700 shark, how it's possible that so primitive animals work together at night and how the the little fish are able to escape. So there is every time a scientific mystery. |
|Unknown|Yeah. |
|Laurent Ballesta|If this scientific mystery still exists, it's mean that there is a diving problem, you know, to, if not, if there, if there wasn't diving issue, the, the, the, the mystery would have been solved for, for long already. So it has So it's interesting and totally lean that first there is the scientific mystery who naturally call a diving challenge to try to solve the mystery. And of course, because maybe of my artistic ambition, I want to add a third character, a third value is new wildlife images.  So new behavior or new species, or something that you didn't see before in wildlife images. And underwater, it's not so difficult. And, and, and I considered, so the first point is the scientific mystery who open possibility of, of diving challenge of new wildlife images of everything. I'm not, in, in, in patient to go where everybody went just because it's beautiful and try to do something different just because I would be a better photographer or better video. It looks to me so pretentious and it's so easier to make something new where nobody went before. You know, for example, in Antarctica, the difficult thing, was to go down, was to go, you know, it was, there is all the difficulties together, deep, cold, and with a roof. I mean, with the ice above your head. So that's the, everything was difficult. And that's really the worst dive ever. And there is current. And because it was the most difficult dive we ever done, my team and I, it was, The easiest photo. Huh. You know what I mean? Of course, nobody was there, were there before us. So you just have to click. Right. And everything you have, and if you are honest, and if you're honest with your subject, if you don't want to do something too much personal, you're going to have incredible images. Easy to read and completely new. That's the best images.  for me, easy to read and new. And that's very difficult to, to, to have both character new and easy to read. And I don't know, for example, tomorrow morning you wake up and you say, okay, I'm going to make a book, a photo book about the liberties statue in the freedom statue in New York city. You have to be a good photographer because you may be, there is 1 million photographer before you try to make something nice.  But when you go to visit the Silicon, you're the first. Right. It's so easy. So the difficult thing is to reach the universe, to make the dive. And then it's easy to make new wildlife images. That's my way to work, actually. |
|James Stacey|Hey everyone, James here. We're actually just going to take a quick break from Jason's chat with Laurent so that we can talk a little bit about TGN's latest sponsor, G-Shock and their modern do-it-all tool watch line called Master of G.  While this line is comprised of several models, including my much-loved Rangeman, the core of the Master of G is G-Shark's goal of creating tough, high-tech, ultra-capable watches for the theaters of land, sea, and air. |
|Jason Heaton|Yeah, that's right. And for land, we have the altimeter, barometer, and compass-equipped and fitness-tracking Mudman. And for sea, the brand-new DiveTime and TideReady Frogman, which for the first time is offered with an analog display. And then for air, we've got the GravityMaster and its app-connected mission log and GPS waypoint tracking. |
|James Stacey| Honestly, all three offer everything from advanced connectivity to specialized tools for various uses, tough carbon core guard construction, and access to the G-Shock connected app, which makes everything from automatic time adjustment to world time setting and much, much more, little more than a click away on your preferred mobile device. |
|Jason Heaton| To get a better idea of all that these watches can do, James and I will be testing the Gravity Master, the Frogman, and the Mudmaster as everyday tool watches over the coming weeks. So be sure to stay tuned for future episodes of TGN, supported by G-Shock's Master of G watches, and to learn about how these incredible modern sports watches handle our day-to-day, and maybe a few special adventures along the way. |
|James Stacey|For more information, visit bit.ly slash Master of G to learn more about the Gravity Master, the Frogman, and the Mudmaster, And of course, a huge thank you from Jason and I to the folks at G-Shock for supporting the Graynado and making episodes like this one possible. Now, back to the show. |
|Jason Heaton|You know, to achieve what you do, I'm also struck by your use of technology.  I remember you told me a story about you had a camera housing implode from, from taking it too deep. Or, um, I think there was another story about you were decompressing as you were drifting in towards shore in South Africa and it started to get shallower and shallower. Um, you know, you're facing challenges that, uh, most divers and underwater photographers don't face. Um, and that has forced you to use new equipment and create your own equipment, such as the, the arc of cameras that you shot in Fakarava, for instance, or your use of closed circuit rebreathers, for instance. When did you, how do you develop those ideas for, for using new technology? |
