
# The Grey NATO - Ep 117 - Summer EDC With Kyle Snarr
Published on Thu, 09 Jul 2020 06:00:14 -0400



## Synopsis
This episode features a discussion with guest Kyle Snarr about summer everyday carry (EDC) items like kerchiefs, pocket knives, headwear, and bags. Kyle shares details about his new company Contonement which makes kerchiefs designed for various uses. The hosts and Kyle also discuss their favorite dive watches, shirts, shoes, and other summer gear preferences. They share recommendations on books, TV shows, and podcasts as well.

## Links
- [episode page](https://thegreynato.substack.com/p/the-grey-nato-117-summer-edc-with)
- [episode MP3](https://www.buzzsprout.com/2049759/11311003-the-grey-nato-ep-117-summer-edc-with-kyle-snarr.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|Jason Heaton|Yeah. I think, I think that experience, it's something that having, you know, done so much scuba diving in the past, 10 years or so that I've forgotten the joy of snorkeling. I think the lack of the weight of having, you know, to prep tanks and regulators and haul heavy gear around and even wear a weight belt is like non-existent and it's just this beauty. We discovered that last fall when we took that trip to Jamaica and just went snorkeling every day. And I rediscovered that on this cabin trip. And just putting your head underwater with a mask on, you still get a glimpse into that underwater world.  But speaking of diving, here I live in the state that they call the state the land of 10,000 lakes and I really have no excuse for not jumping in the water. So today I got some tanks filled and there's a few lakes about an hour from here that are renowned for being fairly clear and having some interesting underwater topography. And so Ghoshani and I are going to try to Go get our feet wet. I, I turned my Garmin descent dive computer on today for the first time in a long time. And it told me my surface interval was 285 days, which was pretty painful. I think that was our actually our Tobermory trip last, I guess, September. |
|James Stacey|And, um, I really wish I had dove during that trip. Yeah. |
|Jason Heaton|I mean, you, you know, I think for us with, with the great lakes in our backyards, like, like you and I have, uh, it's, it's a great opportunity to, to get up and do stuff like that. So I, I, you know, I'm hoping that.  you know, getting some bottom time, no matter how, you know, more, I guess, simple and, and shallow it might be, I think it's going to kind of scratch an itch. And, um, so I'm looking forward to that, that next week, maybe take a few watches and dabble with some underwater photography again, and just, just fit around a bit. So we'll see. I guess I'll check in next week. Yeah. |
|James Stacey|Yeah. I can't wait to hear how that plays out as, as far as dive watches go. I have all the watches. Yeah. |
|Jason Heaton|Yeah. You've got a quiver of watches there. |
|James Stacey| You know, the crazy thing is that it'll look like they all like it all. I asked for them all at the same time, these loaners that I've got from several different brands. But it really is like. The span of two months of asking for this watch or that watch, and then lo and behold, they all get delivered within about three days of each other. Yeah. So, yeah, sitting on the desk in front of me here, I have my which I bought Seiko was not able to provide any sort of a sample, which I found to be unacceptable, so I bought one. The SPB 143, I was going to buy one either way if it had been faster to get a sample. Awesome. If not, I don't really care. I bought it from Seiya Japan, which is, you know, a legacy JDM retailer out of Japan. So technically, it's an SBDC 101. I'm absolutely blown away that I have trouble taking it off my wrist.  I took it off my wrist so that I would have something different to talk about and wrist check in a few moments. But this is just the exact watch that I wanted Seiko to make for so many years. It is like a really elevated SKX. And it's just the right size. It's simple in its design. The bezel is really good. The crown is really good. The loom is really good. It's got drilled lugs.  I love it. I will save a kind of full review. Maybe you and I do a seen unseen, on paper, on wrist sort of scenario in the future. Yeah. With this one, that's fine. Next up, I got the Zen U50, which is so cool. Oh, yeah. It's such a cool watch. Now we have a U-series diver at 41 millimeters. It has Zen's crystal that is flat and just impossible to see. Yeah. I mean, it's the easiest thing to photograph that like they're up there with Braymont as far as the way they treat crystals. And they also, Zen is, is, you know, being, uh, the, the U-series divers are so like wantonly modern that they have no interest in having a domed crystal. Right. So you get a flat crystal with this really high grade AR and the result is a crystal that's just never there. Yeah.  You can see it in every photograph, even a watch like the crystal on the Seiko is relatively flat. But it's nothing like what's on the Zen. You know, they just nail every single little bit of what they do so well. The U50 is one we will also talk about in the future. Another one I got in was the new AORUS Holstein LE. So this is the bronze case, bronze bracelet diver chrono. Yeah.  It is just so cool. It wears like rose gold. Um, I think it's limited to 500 pieces. It's a little thick, it's a little big, but like as soon as it's on your wrist, it makes sense. Um, it's a really, as, as a 65 owner, I have a diver 65, a 40 millimeter. It, it is this really, really fun expression branch off of the, of the kind of aesthetic.  And that's another one we'll talk about in the future. As you can see, I'm kind of staging these watches. I'm going to try and talk about them as their reviews come out on Hodinkee. So the one we can actually talk about a little bit more in depth right now is the new Tudor Black Bay 58 Navy Blue. |
|Jason Heaton|Yeah, everybody's talking about that now. |
|James Stacey|You caught this one. You happen to see this one somewhere on the internet at some point. So yeah, this watch, unfortunately, you know, was the subject of some leaks.  uh, on watch you seek. And then a handful of, uh, kind of watch outlets of, of different sorts also decided to jump on that. So the, the, the launch itself was not really respected from an embargo standpoint. Of course it was by major outlets, including Hodinkee. Uh, but yeah, what, what we basically, the, the easy thing, if you're not sure what it is, is it's a, it's literally a blue dial blue bezel version of the, um, of the Black Bay 58 from 2018 which came out of course alongside the Black Bay GMT. It's a 39 millimeter dive watch, 200 meters water resistant, has a lovely like aluminum bezel. The blue is great. You can see my entire review. I did a full hands-on, kind of probably wrote more words than I needed to on Hodinkee now. It should have come out a couple days before this episode. But I Suffice it to say, if you don't feel like reading a couple thousand words about the watch, I absolutely love it. It's instantly at the top of my kind of want list from Tudor. I love the blue, whereas I really didn't have any sort of emotional connection to the black gilt standard 58 version.  I think it's just the right size. It kind of wears really well. It looks really good. And then it nails all the kind of tool-ish aspects. The bezel works really well. The crown works really well. The water resistance is great. It makes a lot of sense in the water. The loom is excellent. The legibility is really strong. I have it on like an MN style, like a sewn elastic strap.  and it just looks the absolute business. It's the same one you'll see in the photos from the hands-on. So yeah, I would say go check that out if you have more questions about this watch. Otherwise, if you have questions about some of the other watches that I've mentioned, the Zinn, the Seiko, the Aorus, you can always send them to thegrenadoatgmail.com and we can kind of address them in the eventual chats about those watches. But I don't want to spend like an hour trying to recap these watches when I'm trying to compartmentalize them.  Yeah, I mean I can't write about them all at once. |
|Jason Heaton|I think all of these are interestingly timely for TGN because we've kind of talked about, at least tangentially, about all of these brands at least. We had our big Challenge Seiko episode and this is the SPB 143 was one of your A few days later, I bought it. Yeah. And, uh, we talked a little bit about the sin and we had a whole tutor episode a while back. And then just last week or sorry, our last episode, a couple of weeks ago, I was wearing the, the Oris diver 65 chronograph. So then not the full bronze version that you have in the Holstein edition, but that, and then I also, um, was able to review the Carries Fort Reef steel version for a couple of weeks ago. And, um, so it's, you know, it's a, it's a, it's a, It's kind of fun to circle back and revisit these brands that are very much in TGN's wheelhouse, and I think all of those that you have in the house. We commented that this has been an incredibly good year for dive watches. I mean, all the ones you just listed and a few others that have come out, the Carbon Doxa that we talked about a while ago. I mean, this is one of those years that's like, if you're a dive watch fan, it's an embarrassment of riches. |
|James Stacey| especially if you're in the market for a dive watch around 40 millimeters. Yeah. I mean, if you if you include, I put a photo up on Instagram recently that was like the the horseman of the 40 ish millimeter dive watch, you know, hot dive watch summer. Yeah. And I think if you include in this something like the Aura 65 diver, then you have something that kind of like you can jump to every price point. Right. You have the Seiko, which is, you know, around let's call it a thousand or twelve hundred dollars.  The 65 is a little bit more than that. The Zen starts at something like $2,200, but I think most people are going to spend more like 26, $2,800. And then you have the Tudor at about 33 to $3,700, depending on how you outfit it. And make no mistake, if you're asking my opinion, I can save you the DM, uh, buy the watch in his cheapest possible version, unless you love bracelets.  and then just put it on a NATO or whatever strap you love. Every single strap I put on a watch, and this is inherent to watches that are around 40 millimeters and also have 20 millimeter lugs. They work on everything. I can't find any strap where this Seiko, the SPB 143 slash SBDC 101, I need to find a different name for it.  I can't find any strap where it doesn't just work. Right now I have it on a green UTE Watchko NATO, which is just, it's so fun and feels so right, but a tan is great, gray is great, the tropic straps are great, a mesh, kind of like shark mesh is super fun. Even the included bracelet, I will give Seiko some credit because I don't give them any credit for their bracelets generally, but If you're going to spend four figure on a bracelet, let's be fair, exceedingly low for figure a thousand to say $1,500 for a Seiko with a bracelet, they do a much better job with this SPB line than they have with any other watch I've come across. Granted, those are all vastly cheaper watches, but like there's no comparable element between the bracelet that comes on this SPB with something like an SKX or an SRP.  It's solid end links. It has a much more refined sort of tolerance to all of the links. It's all really nice. It's really good on the bracelet, and I don't even like bracelets, but it is really quite nice on the bracelet. I would love them to offer a lighter bracelet, like a Jubilee that maybe tapers or something like that, but I know they won't, but the secondary market might, who knows? And yeah, I've just been kind of blown away by what's available on the market right now at 40 millimeters. I feel like it's You and I and people who feel the same way have been begging for the same thing for a while to have more options at, yeah, 39 to 41 millimeters, you know, to get back to where we were before Panerai kind of blew up the size space. Right. And no fault to Panerai. I think that if you're going to wear a big watch, like Panerais look awesome big. They really do. They look awesome big. They look awesome small. You can't fault Panerai for it, but they are the impetus, I think, for that.  And then a lot of brands followed suit with these really big dive watches. Yeah. And now we're seeing this kind of like renaissance of like essentially Submariner sized watches that are also nice and thin and super wearable. The Zen is super thin. The Seiko is only 13 millimeters. The Tudor is less than 12. So it wears like a 2254 Seamaster.  I'm really impressed by these watches, and I honestly think of all of them. You just kind of pick how much money you want to put into the field. If you have the money for the Tudor, you are not going to be let down. If you want one that feels super modern rather than kind of referential to the past, the Zen is worth every penny. And if you've got, like me, $1,000 burning a hole in your pocket or $1,200 burning a hole in your pocket, you're not going to go wrong with the SPB.  Um, any of the versions, uh, I'm not in any huge rush for some of these reviews because some of these aren't even on the market yet. Like I don't want to, I don't want to write a review about an SPB and then have most people say like, yeah, but you can't buy it anywhere yet. Right. I had to, I had to buy mine out of Japan. I'm sure that costs a little bit more money than people might want to spend. It's also means that you can't buy from a U S retailer. That's having a sale, which is a great way to buy a Seiko. Yeah. Um, because usually those sales are, indiscriminate of the popularity of that watch. And Seiko's when a new Seiko comes out, they're hot for like really hot for like a year and then they cool off. Yeah. So, yeah, I'll get to all of these. We have some kind of bigger review plans for the Seiko that we're working through some technical challenges. It's a lot harder to do things like video when none of the video people are in Canada. Oh, sure. So we're working through those challenges, but I want to make sure that we give these watches their fair shake. So I would say check out the Tudor.  hands on. I think I did a decent job with it, kind of gave the watch its fair shake, but I absolutely love it. And I think if you don't like it, the fun thing is, is they made kind of the other side, the other flavor two years ago. It's still hard to find for sure, but it exists. Yeah. And personally, if it's my money, it's the blue.  And should I ever be in the position to spend that kind of money on a watch and really feel like I need one, this one would absolutely be up my alley because I think it's just, it's an absolutely sweet, sweet piece and the blue is so nice. |
|Jason Heaton|Yeah, it looks great. I mean, the Black Bay 58 is a classic example of small details making a difference. I mean, initially, even with the gilt dial version that they first came out with, you know, it's like, oh, okay, it's another Black Bay, but the size difference, the thinness, made all the difference to people. And then now with the blue, I mean, it's like, okay, another, other black Bay, another black Bay 58. But yeah, that, that blue immediately, um, lit me up as well. I think it looks great. And it's definitely a different blue than like a Pelagos blue, which has more of a, a brighter blue. |
|James Stacey|Yeah. The Pelagos blue is super saturated. Yeah. Is how I describe it. It has a purplish tone that I really love, um, that works super well with the titanium. It's it's to say it's purple, it would be wrong, but it has that, Whereas the BB 58 blue, instead of the purple element, it's kind of gray. Oh, yeah. So the blue is super matte. And then if you already own a Black Bay 41 with the midnight blue bezel, it's nothing like that. It doesn't have a metallic finish. It's a matte finish like the bezel on the BB GMT, but it's a richer blue than the GMT. It's a different blue is how I would describe it. It's more gray and matte than It's much less metallic than what you'd see in previous BB-41s with the bezel, the blue bezel. And it's much less saturated than what you get in the Pelagos. It really is this kind of like even middle of the road, nicely gradient. It responds to light really well. Like blue is a good color for a watch dial for sure, especially when you already have a black one. Yeah. I think it makes a lot of sense. And their manner of matching the color between the dial and the bezel is also very strong, which is what you'd expect from a brand like Tudor. Yeah. Where there's not a big difference, but take a look at the photos. I think the photos in the review, in the hands-on on Hodinkee are pretty accurate to how that watch actually looks. |
|Jason Heaton|And meanwhile, you're wearing something completely different today, right? |
|James Stacey| Yeah. Yeah. Let's, let's jump into risk check. So, um, we spoke about this watch a few weeks ago on the show and, and I wanted to get it in because it really just genuinely piqued my interest. And I am now like such a Garmin fan, uh, that I want to experience more of their watches to understand how they differentiate across so many different SKUs. |
|No label provided|Yeah. |
|James Stacey| And, you know, I've been wearing and loving and still love. It's no loss of that of that factor. The Garmin Fenix 6S, the 42 millimeter version, which I think is literally a perfect high end kind of digital multi sports watch. But they launched this model called the Venu or Venu. I'm not sure. I apologize, Garmin. It's one or the other. It's it's kind of imagine it's positioned somewhere between an Instinct and a Fenix.  but it's less of a hiking, um, back country mapping sort of watch than it is a urban sports kind of lifestyle fitness watch. |
|No label provided|Yeah. |
|James Stacey|And what you might give up in the ability to say, track hiking and other things. And there might be a way even to add those onto the watch. I'm not sure I haven't gotten that deep into it. I haven't, I've had it for a few days and it might be a, you might And you might be able to add those into the watch. I'm not really sure, but by default, it has your kind of standard sports running, walking, swimming, biking, that sort of thing. There's maybe 20 sports loaded into the watch, but otherwise it offers a very similar feature set to a Phoenix at a lesser price point. It's a 43 millimeter watch. It does not wear anything like 43 millimeters because it weighs literally nothing. It's so, so light.  but they class it as a fitness watch. This has to be their Apple Watch competitor is how I see it. It's currently selling for $350 USD. But the thing that sets it apart from an Instinct, which is less money, and a Phoenix, which is more money, is this has an OLED touchscreen. So whereas it's a huge change, and honestly, it's so legible, it's really spoiling me.  The normal screen on the Fenix 6 is great, but it is a kind of TFT style backlit display. And that's a whole world apart from something like OLED where each pixel is illuminated. And it means that you have these really rich blacks and these really bright text and white elements. I really like it. It definitely... I'd have to weigh them to tell the difference, but it feels like it weighs less. It still has the quick change straps.  Uh, the 43 millimeter suits my wrist really well. I don't notice it being any bigger because it's thinner than the, uh, than the Phoenix six. Uh, I'm absolutely in love with it. And, and the other thing is it's OLED and it's a touch screen. Huh? Uh, so you have the ability to kind of cycle through all of your various data points just by swiping on the screen and it works really well. You know, there's so many things where I don't expect a company to be able to keep up with Apple. |
|No label provided|Yeah. |
|James Stacey| And it offers everything from I'm looking at hydration tracking and heart rate monitoring and notifications and stress level and body battery. And I've used it for a couple of workouts. It has, you know, obviously full time heart rate, which is super nice. It'll connect to your phone and get the weather and get all of your notifications. And now the resolution of the screen And it's just general, even if the resolution isn't better, the general manner in which your eye interacts with an OLED is so nice, especially in a really bright environment that like getting a notification while I'm driving and like, I can't deal with it, but it's important to know what's coming in and what's going on is really nice because it's so readable. It's so easy to interact with as far as like being able to read a chunk of text on your wrist. |
|No label provided|Yeah. |
|James Stacey| Uh, so I think this is definitely their play towards the more successful Google, uh, devices like where OS devices and, uh, some of the Apple devices. And so far I've been absolutely, uh, like thrilled by it. It's really good. Um, I think you would still want something like a Phoenix if you're going hiking and you want to do the track back and the, and the rest of it, unless there's a way to load that on. But I assume that's not the way it works. Uh, but for the price point, which is really does kind of sit in the middle between a Phoenix and a, uh, an instinct which instincts still such a good deal. I'm really impressed by the venue. Huh? |
|Jason Heaton|Yeah, I mean, Garmin continues to amaze me. I mean, the quality of the products that I've experienced from instinct to descent to Phoenix, I mean, it's like, even the, you know, the tactical kind of aspect of the tactile aspect of it, just the finishing of the case, the straps are just superb. Yeah, I agree.  And to be able to just put it on and fire it up and know what to do with it is not an easy task and they do such a good job with it. We probably sound long since many episodes ago like we're shilling for Garmin and I suppose to a certain degree we are, but we just love their products. |
|James Stacey| Hey, I mean, let's let's be clear. They've supported episodes in the past. If you like TGN, it's because brands like Garmin have stepped up and see the value in what we're putting out into the world. But they didn't pay for this. I wrote them and asked for a sample. They sent me one and I didn't even tell them that I got it yet. Yeah, they don't know I'm going to be talking about it. I'm just really impressed. And I think while I might normally recommend the average TGN listener to go for an instinct, if you want to watch where Maybe you have a really nice watch that you wear on the weekends or you wear when you go out to dinner in the evenings, but you want something that keeps you connected and, and dialed in on, on things like your, your kind of health metrics and your steps and the rest of it, and also your emails and your text messages, and you can control Spotify and the rest of it from one platform. Maybe that's how your office scenario that's more valuable to you.  They're making a really strong case with this. They just are. I've had it in the water. Uh, you know, it has swimming features. It's, it's just a kind of a nicely made, um, I would call it like a lifestyle tool watch. Uh, it's not the same as the dive watches that I mentioned previously. Uh, but I'll tell you, it really makes a case for just raw functionality. |
|Jason Heaton|Huh? Nice. Uh, I I've gone, uh, kind of similar, but opposite direction. So I I'm waiting for my, uh, Seiko Safari.  to come in, I think it's sometime this month, hopefully. So I've been trying to scratch the itch of the analog digital watch, and I've gone back to 1985 with the Citizen Aqualand that I pull out every now and then. So talk about multifunction, talk about Garmin circa 1985. For sure. You know, I fired up my Descent Garmin today, the dive computer, which is the state-of-the-art smartwatch connected dive incredible dive tool. Well, this was the Aqualand back in the 80s. And mine was, I pulled it out of the box after months and months of not wearing it and still taking perfect time. The date was correct on the digital screen, so I just strapped it on. I love that. I just love that about quartz watches. |
|James Stacey|What's the reference on this? Because people are going to want to know. |
|Jason Heaton|CO-23 is what it went by. There was the I don't remember what they called. I think the CO-22 was the two-tone. So there was one that had sort of gold accents. |
|James Stacey|And these are like precursor to the J-2000s? |
|Jason Heaton|Yeah. So they made the JP-2000 was the replacement for this that looked identical. It had slightly different functionality and then it had a screw-off case back that had one battery that powered both the analog and the digital functionality. This one has a shaped case back that has like eight little tiny screws that you have to take out. So it's a real pain to change the batteries. And it has three tiny little batteries in it that don't have a very good battery life. So, you know, the curse of this is that a lot of people would get fed up with having to take it in every nine months to get serviced. And then they try to do it themselves like my, my buddy did back in the nineties. And then he lost one of the little screws and used like super glue to hold the back on. I mean, it was just, you know, they would leak, et cetera. So, um, But, you know, I love these things and it's just such a classic look. So I, you know, I used the stopwatch feature today and it's just great to see kind of the sweet secondhand sync up with the digital seconds. I mean, you know, this was the kind of watch that we geeked out about before the watches like the Garmin Vinu and... For sure. ...Suntos and those things came along. So, yeah, I'm enjoying it. And it's a great summer watch too. |
|James Stacey|Yeah, that's great. Yeah.  So for the main topic of the show this week, we're going to actually talk about EDC, specifically like our summer EDC, our kind of favorite things, because a lot of the stuff that we list, things like, you know, Heaton and I often talk about nano puff jackets. They're not as applicable when it's a hundred degrees out, except as maybe as a pillow. So we thought it might be fun to kind of readdress the whole sort of everyday carry sort of concept. But we also admit that at this point, a lot of you have listened to every episode and you could probably guess, uh, 75, 80% of the things that we would recommend as your summer EDC. So we thought we'd bring in an EDC professional. And, uh, now on the line via zoom with us is one Kyle Snarr and Kyle is a gear patrol alum. Uh, definitely a guy that's dialed on all sorts of different things. If you follow his Instagram and then recently actually endeavored to create his own sort of product into the EDC sphere. So we thought it might be really fun to have.  Kyle on and Kyle, where, where are you calling from and how you doing? |
|Kyle Snarr (guest)|Hey, thanks for having me on guys. I'm doing great. I am calling you from my home just right outside New York city in my daughter's closet to keep it extra quiet in here. Recording studio in our apartment. Yes. He says, but you know, big fan, long, long, long time listener, as you guys know, and very stoked to be on. Thanks for inviting me. |
|Jason Heaton| Yeah. We met you, uh, we met at a, at a, at our one and only get together, uh, a couple of years ago now in New York. |
|Kyle Snarr (guest)|Yeah, yeah, yeah. That's, that's right. That's where we kind of all shook hands for the first time, but yeah, prior to that, you know, lots of emails back and forth about topics that you guys covered on the show, you know, movie, especially, and, and, um, and lots of gear. So cool. |
|James Stacey|Yeah, no, I'm, I'm thrilled to have you on. And I think this is a fun topic because it's the kind of thing that, you know, Heaton and I have this, uh, gray NATO slack that kind of bounces back and forth with our various topics. And a lot of it kind of falls into EDC, whether it's the normal stuff that we talk about a lot, and even stuff that we've directly interfaced with you when you were with Gear Patrol, things like topo bags and the rest. But we thought it might be fun just to branch out a little bit, like I said, and bring in at least one other perspective when it comes to some of these things, because I think you might have some stuff that we've never heard of or didn't know about. And certainly on the newer side of the option, there's this new company that you started. Do you want to tell us a little bit about that? Because I think this could be kind of an interesting thing and something that Heaton and I have been messing around with for the last few weeks. Totally. |
|Kyle Snarr (guest)|Yeah. So, you know, I, just to that EDC point, training into Grand Central everyday, hoofing it down to the office, especially in the heat of summer in New York city. I, I dunno, I just got really, I was constantly getting hot and, and really started carrying with me a standard bandana and That bandana was great for, you know, you know, mopping my brow or tying it around my neck to keep like a shirt collar from getting sweaty. But when I tried to put that thing in my pocket, it just felt a little too big, a little too bulky, kind of, kind of drove me crazy. And so a good friend of mine that I grew up with, I've known him since I was seven years old. Um, he's a product guy and he wanted to start kind of a little, you know, everyday carry company. This is like literally four years ago. Oh wow. Started concepting, um, a utility cloth, a tool cloth that is smaller than a bandana, but bigger than a handkerchief. So something that you could easily fit in your pocket. It disappears when you put it in there, but that you could get some utility out of because it's still big enough to tie around your forehead or tie around your neck or use in a variety of ways. And it just wasn't there on the market. And so, you know, it was interesting.  we found ourselves with a lot of time on our hands mid quarantine. And we just said, let's resurrect this idea and get it back out on the market. And, you know, we had, we already had designs. We already had the concept, we already had packaging, but the, but this moment of quarantine gave us like that, that push and oomph to get something out there. And we launched a product under the company name, contonement, and it's what we call a kerchief. And it's this product that we had dreamt of, and it's a little, Perfectly sized tool cloth. Again, not as big as a standard bandana, but definitely not as small as a little handkerchief, but something you get a lot of use out of. And we were able to source a fabric that was 100% cotton, that super absorbent, super soft. We used a kind of a stitch on the side called a marrowed edge, which is like almost like the edge of a patch, like that really kind of tight weave. But we found a really good little thread that was like not abrasive on your skin. So, you know, it's just something that really soft and friendly to use, but something that was also functional. And to kind of take it a step further, we put a couple of designs on it that we love because we're product enthusiasts. So we put kind of, you know, some of our favorite, um, illustrations, architectural illustrations. Um, another friend of ours kind of joined the team and he is an architect. So he, he used his skills to illustrate, you know, some of our favorite watches, some of our favorite, you know, pieces of, of cool cars that we love and even some camera themed items just to give us some cool graphics. And then my buddy who is a product guy took it one notch further. Um, he said, why don't we, create some little device to kind of give some more usage out of this. So what we ended up doing was putting a reinforced buttonhole in each of the four corners and gave you a little kind of strap that came with it. And all of a sudden it kind of multiplied the uses of this little thing. And you have this fun little product now. |
