
# The Grey NATO – 258 – Book Club 3
Published on Thu, 19 Oct 2023 06:00:00 -0400



## Synopsis
This podcast episode features a discussion between James and Jason, the co-hosts. They start by catching up on recent activities like Jason's Land Rover repair project and James' trip to Germany for a Leica event. They talk about the new Leica ZM11 watch that was announced. Then they move into the main topic which is a book club segment where each host recommends three books they've read recently. James recommends "Heat 2" by Michael Mann, "Rogues" by Patrick Radden Keefe, and "Jurassic Park" by Michael Crichton. Jason recommends "The Apollo Murders" by Chris Hadfield, "In Cold Blood" by Truman Capote, and "The Twilight World" by Werner Herzog. They discuss the books and what they enjoyed about them. For the final notes, Jason talks about wildlife photographer Laurent Ballesta winning an award, and James recommends a rowing workout video series.

## Links
- [episode page](https://thegreynato.substack.com/p/258bookclub3)
- [episode MP3](https://www.buzzsprout.com/2049759/13805134-the-grey-nato-258-book-club-3.mp3)
- [episode webpage snapshot](episode.html)
- [episode MP3 - local mirror](episode.mp3)

## Transcript    
|*Speaker*||
|James Stacey|Like I'm kind of hit or miss on the aesthetic of the Apple watch. And obviously there's no like in a factory integrated bracelet for an Apple watch to my understanding anyways. But the Leica one is quite nice. It's one of those like, deeply articulated, similar to what you see on like a Moser Streamliner. And it gives the watch this integrated look because it's hooded lugs with a push button release. So if you turn the watch over on either of the two, any of the two strap ends, the lug connectors have like a little button very similar to what you would find on like the lens release on a M. Yeah.  And you can pop the strap off and put another one on and mix and match various ones with various cases. And if you buy a titanium case, then the straps have titanium hardware or the bracelet is titanium. It's that sort of thing. I don't know how to read necessarily like how successful these will be. The decision to go to a lower price point and a more readily produced movement or a movement that can be produced at a higher production scale would suggest that they intend to sell more than say the thousand or so that they sell the ZM1 and 2 right now. Yeah. Otherwise, I mean, as, as just a watch, I think it's nice. I like them. I largely find them inoffensive. I think when I think of Leica, I think of cameras and that's the product I like from them. And I don't know that I personally would want a Leica watch, but I was there with other folks who were kind of watch and camera people. And they were very excited about these watches. You know, they weren't necessarily professionals in, the kit, the watch space. |
|Unknown|Yeah. |
|James Stacey|Um, but they, they enjoyed watches, had nice watches with them. We're talking long as Rolex is that sort of thing. And, uh, and then you get in chats with the folks and they're like, Oh, I want that blue one. Or I'll see if I'm going to, can get a launch edition or I have an L two. So I don't think I need the, or sorry, pardon. I have a ZM too. So I don't think I need the 11, but I do really like the product. So it's, it has a home. I just think it's one of those ones where the, the overlapping, the sort of Venn diagram of like, hardcore watch enthusiasts, those who are, you know, all over a Hodinkee comment section or otherwise, or, you know, deep into watch Instagram are kind of hard on a lot of stuff. And I think the, the like is a good target for that sort of a vibe. But then on the other side, there seems to be a group of people that know and enjoy Leica and don't mind extending that knowledge and joy to a watch, which I can't really argue with. Theoretically next year, there'll be an essentially any store that carries Leica.  the next time you're out to the big city or whatever or downtown and trying to kill time on a lunch break, swing by and take a peek. It doesn't cost anything to look at them. |
|Jason Heaton|I guess the risk in that crossover for in terms of the, the, the point of sale is that, that you're going to have a staff in the, in these stores that are used to selling cameras and know a lot about cameras. And then you're expecting them to talk to potentially a knowledgeable watch enthusiast who's going to come in and be looking at the watch and then, and then they're going to have to kind of talk them through it. But then, you know, that's, That's a minor point that I'm sure they can overcome, but I was curious about the event itself because, you know, it was a, it was a celebration of photography event. Um, and I, and you as well, obviously have been to many watch launches and press events for, for watches. And how did they switch gears between, you know, kind of a photography event? And then if we can have your attention, please, we have something to show you. And then, I mean, was it, was it run like kind of a typical watch launch or was it sort of an aside to the main event? |
|James Stacey| Yeah, these things at the Leica compound, which is called Lights Park in Wetzlar, but just outside of downtown Wetzlar, but in the area of Wetzlar, Germany, just north of Frankfurt, they run it a little bit more like a convention. You get a paper and they text it to you, but you get a paper schedule and that's kind of your schedule and you'll walk around with other people and go, hey, are you going to this thing next? And they have something else. Oh, I see. Everybody's kind of going to different programs. And so I was on sort of a watch specific program and then that deal also included an exclusive that I can't talk about yet, which may or may not be watch related, but it is Leica related. So that was kind of my program was the watch tuned one, whereas there were other folks there who were on more of a camera tuned one. And then the main evening events were kind of for everyone. I see. But yeah, other than that, I enjoyed the watch and the trip was great. And the other side of it was I got home and now I'm home for a little while. Nice. I don't think I'm traveling until Dubai Watch Week.  which should be good. And yeah, just kind of hanging out at home, messing around with some stupid projects. Do you know who Dan Flavin is or Flavin? I don't. He's an artist that works in like neon tubes. Oh. If you've ever been to like Dia Beacon or, but it's these arrays of like neon tubes. |
|Unknown|Yeah. |
|James Stacey|That sometimes are like, it'll be like a single one in a corner and it's the, you know, it's, and it's essentially installation art. |
|Unknown|Yeah. |
|James Stacey|I've really wanted one of those lights for my living room.  And I'd probably like to, if I can make one or design one that I'm happy with, that integrates with the smart light system in my office, I'd like one in the office as well. So I went, I thought I had a good idea and it turned out not to work. It turns out they make, they make like spray paint that's frosted glass. Wow. Okay. I didn't, I don't, my mind can't quite wrap around the idea of translucent spray paint, but okay. Yeah.  And, uh, and so I bought a, like a T eight guard. So if you know, like, like strip lighting for a ceiling, those bulbs are coming T sizes. And then back in the day when the CFL bulbs would have, um, like glass housing, you, you could buy a guard that would slide over those and then install. So if, if the light took a big hit and broke, it would contain the stuff. Yeah. Um, so I bought one of those housings. It's just like a T eight guards, like eight bucks at home Depot. Mm.  And I bought a whiz like led strip, you know, like it's two, two meters of foldable soft material that has leds in it. And then the smart controller and I spray painted it, frosted it. And I did like, I don't know, I maybe have to do like 80 more coats. I have no idea, but then I've run the system up into the bulb and it looks good. It's about, it's a little less than four feet long and it's nice and bright. But the problem is that the, the frosting isn't enough to properly occlude the intensity of the LEDs. So it just looks like something from like a, like a carnival. You can see every hot point from the LED. Yeah. Yeah. And I want, like, if you look up, I'll put some in the, in the show notes of Flavin's work. If you look it up, it's like the light is like a lightsaber, like it's smooth and even and kind of white hot in the center. Yeah. And they come in different sizes. So look, if anybody listening is going like, I know exactly what the thing is that you're trying to buy. Mm.  It either needs to be like smart. So like on the Phillips or whiz or can integrate with Google home or needs to have a heart, what I would call like a dead switch or a hard switch so that I can connect it to a, a smart, a smart plug. |
|Jason Heaton|Oh sure. |
|James Stacey|And to turn it on and off. But I like some of these ones cause you see them and they could change color and whiz makes a version of this sort of, that's like a lamp that sits in the corner. It's a little bit too, not what I'm looking for. I want like basically it just looks like a raw bulb of neon that you can like lean against the wall or put behind a couch for a backlight or that sort of thing. So reaching out to the crew on this one as I have hunted around and the stuff that I can find that makes sense is so expensive. Oh yeah. Like just impressively so. Yeah. Um, so yeah, that's, that's basically the dumb project I'm working on. |
|Jason Heaton|Well, it's good, good that you're home and you, you've got the time to kind of putz with that. I mean that's, that's what being home is all about. That's what we miss when we travel. Right. You, you, you know, you think about all these things that you want to get done and then you can, finally get the time to do it. So that's, that's great. |
|James Stacey|Yeah. I'm going to start, I'm starting a new career as a guy that makes led lights. |
|Jason Heaton|Well, we've got a fun show, one that we haven't a topic or a kind of a part of our series that we haven't done in quite some time. Um, but before we jump into book club, uh, what do you have on your wrist? |
|James Stacey|Yeah, I'm wearing another new GMT. Uh, that's the citizen series eight GMT. They've loaned me one of the sort of Pepsi, the blue red with the blue dial example. |
|Unknown|Yeah. |
|James Stacey| This one I was kind of interested in when it was announced, I wrote up the story. It's a 41 millimeter flyer GMT from the brand sort of agenda ask, you know, integrated sports bracelet sort of watch, which is the series eight. This uses the 9054, which is similar to the Miyota 9075. It's a four hertz 50 hour power reserve movement with a flying GMT, which is great, you know, similar movement that we've seen in that Bulova that we've talked about recently and movie that we, you know, slowly seeing in more and more watches pricing $1,700. So you're above the collar dive GMT from Seiko, the SPB 383 and similar. Um, and, and you're a, a small jump up from, or I guess a decent, you're a bit of a jump up from the Bolivar and that sort of thing. Um, but I think the idea is that this feels like maybe a more luxurious experience with the bracelet. |
|Jason Heaton|Yeah, they had these, I think there were just, released or just announced shortly before wind up in Chicago, I believe. Um, and I remember they had them at their booth there, um, or I'm not sure if it was the series eight GMT or just the series eight, but, uh, uh, they had them at windup. |
|James Stacey|That's where we saw them first. Yeah. |
|Jason Heaton|Yeah. They're, they're, they're nice looking watches. They definitely feel kind of a step up from what you normally expect when you handle a citizen, even in, in just the aesthetics, but also in the field. I mean, they, they just, they feel a lot more luxurious than, than the citizens I've been used to. Um, but, but they also have this, heft to them, right? I mean, they, they look big and I don't know, not having had a chance to wear one. Do they, do they wear big? |
|James Stacey|They kind of wear big, but not actually on your wrist. Like I have it on and it has this chunkiness to it that I like, but you know, when the watch is kind of smaller than it's chunkiness on your wrist, it's kind of that vibe. It's, it's a little bit difficult to explain because they're heavy. They're a little on the thick side, the bracelets, like not a slight dressy bracelet. It feels quite sporty. Yeah.  They have a nice sort of, um, you know, profile in that they're, they're big, but because of the very short lugs, thanks to the integrated bracelet and the drape of the bracelet itself, I found them just very comfortable. I think I like most of the vibe here. I just wish they had an option with like maybe a more basic dial. Right. Right. Both of the steel versions have this sort of carbon fibery blue or black dial. Yeah. And I think, especially in the red blue. So this one, I have the blue of the dial.  is very different than the blue of the bezel. And then the GMT hand is, has an orange pointer, which I don't really get. Oh yeah. How did we get to orange? Yeah. Um, it's not bad. I just think like if this, if either the dial color was darker blue, so it matched the bezel, it might feel a little bit more cohesive. And I feel like a Navy blue and orange makes more sense than like a Royal blue and orange, but there's definitely nothing wrong with blue and orange. It was a perfect color combo. Yeah.  I like the date execution. I like the big markers. The bezel is quite easy to use and quiet, bi-directional. Not the kind of thing you're going to bump or set incorrectly, but a nice, smooth, quiet, you know, you wouldn't mind quickly spinning this in a quiet airplane or something like that. There's no such thing as a quiet airplane.  Anyways. Um, but yeah, I'm, I'm impressed by it. I like it. I think it's, it's another like interesting option at this price point. The gold one, which is a gold tone with sort of a Brown and off white bezel has like a frosted texture to the dial that I think looks pretty cool. And, and I saw that one briefly in person at wind up and it looked pretty good. |
|Jason Heaton|I think they're handsome watches. They're just not, there's not a lot that's subtle about them. And I think there's it, you know, the case design, the bracelet, everything's very bold. And then you add the, texture of the dial and the, and the bright colors. And it's, it's just a bit, it's a bit much for my taste. Um, but I, I do think they look very premium. I think they look like a real kind of step up for, for citizens. So yeah, cool. Cool piece. |
|James Stacey|Yep. And I mean, and it's citizens, so you never really know what could happen. We could see the stealth version of this and titanium and gray. Yeah. You could keep the orange GMT hand. And I think it would feel a little bit more for lack of a better term, like tactical rather than sort of Lux.  Yeah. Um, but I think for the Lux thing and for the price point, they've done a nice job, 13 and a half millimeters thick for a watch with, um, uh, you know, a GMT movement and, and a chunky bezel and, and water resistance of a hundred meters. Uh, not too bad. Uh, it's a passive crown for those wondering. So that's your, that's your a hundred meters. It doesn't screw down. Yeah. Citizen doing it, doing what they do. |
|Jason Heaton|Yeah. Right.  Well, mine's quick and easy. You want to talk some books? Well, yeah, I mean... Oh, we've got your watch. Well, my watch is predictable. It's a given. Yeah, I still have the Pelagos FXD on. Sorry to be a broken record here, I'm still in love with it. And I almost think it's not even so much that anymore, which I am, I still love this watch, but it's just so comfortable and such a versatile and kind of perfect thing to wear in terms of weight and strap comfort and timekeeping and all that, that I just don't have any need to take it off. I almost forget I have it on all the time now. Um, you know, I had it on the whole time I was, you know, fiddling with the defender and I take it running. I've been kind of leaving the Garmin behind. And, um, so yeah, it's just kind of become, become an easy sort of one watch. Um, and I, gosh, it must be coming up on a month with it now, which, uh, used to seem like a long time to wear just one piece, but not with this one. |
|James Stacey|So very nice. Yeah, I'm glad. Yeah.  All right. Now, do you want to talk some books? |
|Jason Heaton|Let's talk some books. Yeah, we've, we've done, uh, I think only two book club episodes before this. We did one during isolation tapes that was back during COVID back in 2020. Um, and then we did a second one, I think it was episode two 22. And, uh, so yeah, we've, we had a fairly short list and I think, you know, whereas with film club, we, we usually do, five movies a piece. We're with book club, you know, books take longer to read, find, et cetera. Uh, we're going with three books each for, for book club and yeah, it looks like we have a pretty interesting list from what I'm checking out in the notes here today. |
|James Stacey|So yeah, I think it's a fun one. You want to give one of them first? |
|Jason Heaton|Yeah, sure. You know, a lot of my books that I'm doing these days, uh, are, are read or listened to actually as audio books. And so it was pretty easy to kind of go back through my audio book app and kind of look at my history. And a couple stood out. And two of the three here are from audio books I've listened to in the past couple of years. And the first one is from a Canadian, Chris Hadfield, the retired astronaut who's known for singing up in the space station. A number of talks he's done. He's a Speedmaster guy, just an interesting, smart, funny guy. And he wrote his first novel uh... a couple of years ago and it's called the apollo murders and i think i talked about this in a final note uh... a while back uh... but i i wanted to include this in book club because it is an excellent book and it's it's so it's a mystery as the name suggests uh... it's it's fiction but you know given hadfield's experience as an astronaut and and living on the space station and kind of just being being one of those guys who loves to educate people about space travel uh... you can really tell that he has the knowledge of of that subject matter, and then he combines it with a really engaging murder mystery. And it's set back in the early 70s in a fictional Apollo 18 mission, actually 1973. So, you know, we know that there were 17 Apollo missions in reality. And in the case of this book, he postulates or puts forward this idea that there's a final top secret mission to the moon called Apollo 18.  And it's kind of told from the perspective of a former sort of semi-retired pilot slash astronaut who has called in to work at mission control to kind of oversee some security measures with this final flight. And lo and behold, there's some intrigue that goes on with sort of someone who isn't what he seems and some intrigue both on the ground and orbiting the planet. And it is a really gripping story. And so if you're, if you're someone who likes kind of the history of the space race, uh, which to me, this, this era kind of that Mercury, Mercury and Apollo era of, of space travel and kind of the competition with the Soviets at the time, uh, is always just so interesting to read. I loved, you know, the right stuff and, uh, Apollo 13 and all these stories. And this fits right in, in a fictionalized way.  And he does a great job. Uh, I really, really highly recommend this book. He's written a followup now. I don't think it's a sequel by any means. I can't wait to read his second novel, but I can't recommend this book enough to somebody that's looking for a, a good murder mystery, but also one that, that is set during, during a really interesting time in human history and, and Hadfield's just great. So yeah, the Apollo murders. |
|James Stacey|Yeah. That's great.  I wonder, I wonder if you went back and do you remember there's like a found footage horror film called Apollo 18? |
|Jason Heaton|I do remember that. |
|James Stacey|I'd never saw it. Yeah. Yeah. Over a decade ago, right? Yeah. It's gotta be at this point, 2010, something like that. Yeah. I remember watching that and being like, this is a neat premise of like, you know, some sort of presence on the moon. Right. Right. That said, this book by Hatfield sounds quite a bit more, I don't know, derived from reality to a certain extent, right? Yeah.  Yeah. That's cool. Yeah. I think I used to live near him. |
|Jason Heaton|Oh really? |
|James Stacey|Okay. |
|Jason Heaton|I think so. Yeah. I think he posts occasionally on Instagram. He's got, he's got a cottage somewhere probably in the same neck of the woods as maybe it's even on your same lake. You'll see him out there diving one day. You had a field. |
|James Stacey|I mean, an astronaut's probably up in the Muskoka is not, not down in the quarters with us. But yeah, that's great. It's been on my Kindle list since you recommended it.  Yeah. So it will live there until I get to get to another book. But I guess I'll jump in with my first. I've got I really I wanted to make an effort to not just pick ones. These are almost exclusively ones we have talked about in the past, but I didn't want to pick ones that were like really obvious choices. I look back over the list from the previous two, which I think is Episode 104 and 183. OK. I believe we're the book clubs one and two.  And I wanted to shift things a little bit. And also, definitely since we did 104, partly because of... Actually, exclusively because of you, Jason. First, your love of Bond. And then second, your foray as a thriller writer has kind of changed my tune on fiction. So I wanted to represent at least a little bit of that. And also to keep it timely, because last week it was announced that this will be Michael Mann's next movie.  So we're going to start, we're going to kick off a book club three with a heat two, which I talked about when it came out. Yeah, I read it. I think I probably finished it the weekend it came out. I absolutely loved it. Wow. Um, and then I, you know, 10 days ago at this time or something, uh, Michael Mann confirmed that that'll be his next movie. Uh, the book came out while they were working on Ferrari, which I believe is out or about to be out. And, um, and then, The next one will be Heat 2, which is sort of a prequel and a sequel to Heat. It gives you the earlier... So it gives you kind of the background on Macaulay's crew, which is De Niro's character in the movie, who we believe will be played by Adam Driver in the future one as young Macaulay.  and or younger Macaulay. And then it also gives you Vincent Hanna's like a group that he worked with or, uh, you know, a cop outfit, I believe in Chicago that he worked with before the L.A. story picks up. Then the movie transitions to kind of the day after where heat ends. Oh, really? Jumps ahead in time. Chris Sheherlis moving forward and and kind of tells the next wave of his story. So that was Val Kilmer's character from the 1995 film.  I absolutely love this. There's no question I'm going to reread it this fall. Once I'm inside a little bit more and if we're back fully into like sweaters and reading by the fire and that sort of thing, this will be on the list. But I highly recommend it. If you enjoy the movie, I can't imagine a world in which you wouldn't enjoy the book. But I also think it's kind of fun where the first core media for Heat is a movie.  And the second one is the book, whereas usually you start with a book and then they make a movie you're unhappy with. Yeah. Um, and it's possible that Michael Mann won't make heat too. Uh, it won't be what we all want it to be, which is, you know, the capture the vibe of heat. But if we're lucky, it'll be like a very moody shot at night, wet street, sort of four and a half hour long, uh, film. Um, but the book is great. It kind of takes you all over the world and there's weapons deals and, uh, it's, yeah, it's awesome. I, I highly recommend. Wow. |
|Jason Heaton|Wow.  He's having a moment. I mean, Ferrari and the book is the best. |
|James Stacey|Yeah. Yeah. Yeah. I'm excited for Ferrari. I'm like, I'm, I guess I'm becoming a bigger fan of Adam driver. Yeah. And, and I'm excited to see him do, uh, do a man sort of performance. And apparently they get along really well, which usually like that's typical to you either kind of do or don't with man as a, as an actor. And if you do it, that's where he seems to do some pretty cool stuff. So, I'm pumped to see that way more pumped for the idea that in three, four years, something like that, I'll be watching heat too. Yeah. So yeah, you got the book until then and it's a goodie. Nice. Cool. What have you got for us for a second pick? |
|Jason Heaton|All right. Number two is a classic. Um, one that, that maybe a lot of people have actually read. Um, and, and this, this book, it really kind of put the hook in me. I read it many years ago. It was actually in the early years when Ghoshani and I first met and we were up at a cabin, uh, way up in the North woods. Uh, Alright, let me give the title of the book and then this idea of reading it in a cabin might seem a little absurd. The book is In Cold Blood by Truman Capote. This book was released in 1965 and it's a true story. So he's writing about a pretty savage murder that took place in a very small kind of farming community in Kansas back in 1959 in which an entire family was killed in their sleep in their fairly remote home.  And it was a national sensation. I mean, the murders horrified people, the trial captivated people. And Capote, who was, you know, a New York-based kind of society guy, well-known writer at the time, decided that he was going to travel to Kansas and write about this horrific event and the story. And he did it in such a way that it kind of changed the way, well, not just, I think it sort of I don't want to say I'm not knowledgeable enough to make this statement authoritatively, but kind of kicked off true crime in the form that we all know and love these days where it really captivates people. And I think what was interesting about this book is that he not only kind of explores the murders and the investigation that followed, but he actually goes and interviews and becomes quite close with the the murderers themselves, visits them in prison right up until their ultimate fate, you know, in terms of capital punishment happened. And there's a certain level of, I'm not sure sympathy is the right word, but he really tries to dig in and understand what drove these men to do what they did. And I think that that aspect of looking at the other side was fairly revolutionary. I think rather than, you know, you could easily view these these men, these murderers as just full on evil monsters. And I think he tried to really understand what it was in their past that, that made them do this. Um, so Ghoshani and I were reading this book. We brought it, uh, actually I think it might've been even like a first edition copy or something. It was an old hardback that my parents had on their shelf. Um, and, and we brought it up to, to this cabin where we were staying for a week up in the boundary waters area up in Northern Minnesota. And we just kind of passed it back and forth over, over a few days and just read it aloud to each other, which, It was kind of creepy to do in a remote cabin somewhere. But I don't know, maybe the experience of reading it out loud and kind of sharing it with somebody else, it just really put the hook in me. And I think it's a fascinating story. It's a very seminal piece of nonfiction literature. And I think it really helped Capote kind of establish himself back then as well. So if you haven't read it, definitely worth it. I think there was a movie version. I'm sure there was, which I haven't seen.  Yeah, it's worth a read. It's really well written and it's a fascinating story. |
